timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
337972000,337972000,1310988,0.31851408,0.16618125,0.26738137,11.506256,0,1
338972000,338972000,1310988,0.034088463,0.3089267,0.36485308,11.50708,0,1
339972000,339972000,1310988,-0.120907515,0.25406557,0.31957933,11.509735,0,1
340972000,340972000,1310988,-0.21837921,0.11664646,0.2247708,11.511017,0,1
341972000,341972000,1310988,-0.19121496,0.011717909,0.12357068,11.509827,0,1
342972000,342972000,1310988,-0.08841695,-0.0127831735,0.03781689,11.508026,0,1
343972000,343972000,1310988,-0.028229509,-0.007456851,-0.0026631611,11.507324,0,1
344972000,344972000,1310988,-0.004261058,-0.0037284256,-0.019707393,11.507477,0,1
345972000,345972000,1310988,0.012250541,0.0026631611,-0.006924219,11.507935,0,1
346972000,346972000,1310988,0.020772656,-0.002130529,-0.00479369,11.50827,0,1
347972000,347972000,1310988,0.0053263223,0.0037284256,-0.0026631611,11.508606,0,1
348972000,348972000,1310988,0.0053263223,0.0053263223,-0.0031957934,11.508972,0,1
349972000,349972000,1310988,0.0031957934,-0.0005326322,0.0031957934,11.509155,0,1
350972000,350972000,1310988,-0.0053263223,0.007456851,0.0026631611,11.509216,0,1
351972000,351972000,1310988,0.004261058,0.0026631611,-0.0026631611,11.509186,0,1
352972000,352972000,1310988,-0.0058589545,0.006924219,-0.006924219,11.509216,0,1
353972000,353972000,1310988,0.0031957934,0.0031957934,-0.0037284256,11.509094,0,1
354972000,354972000,1310988,0.0031957934,0.002130529,-0.002130529,11.509003,0,1
355972000,355972000,1310988,0.0026631611,-0.0010652645,0.0,11.508942,0,1
356972000,356972000,1310988,0.0031957934,-0.0010652645,-0.0005326322,11.509064,0,1
357972000,357972000,1310988,-0.0010652645,-0.014913702,-0.0026631611,11.509064,0,1
358972000,358972000,1310988,0.0037284256,0.0058589545,0.002130529,11.509125,0,1
359972000,359972000,1310988,-0.0015978967,0.0037284256,-0.0031957934,11.509094,0,1
360972000,360972000,1310988,-0.0015978967,-0.00958738,-0.002130529,11.509033,0,1
361972000,361972000,1310988,0.0,-0.0015978967,0.0005326322,11.509003,0,1
362972000,362972000,1310988,-0.0015978967,-0.0037284256,-0.0005326322,11.508972,0,1
363972000,363972000,1310988,0.0005326322,-0.0005326322,0.0010652645,11.508911,0,1
364972000,364972000,1310988,-0.15286545,0.004261058,-0.026631612,11.50885,0,1
365972000,365972000,1310988,-0.4644553,0.22050974,-0.4133226,11.508087,0,1
366972000,366972000,1310988,-0.1454086,0.525708,-0.51026165,11.5095215,0,1
367972000,367972000,1310988,0.0,0.57311225,-0.4527374,11.513062,0,1
368972000,368972000,1310988,0.23435818,0.38242993,-0.34940675,11.516022,0,1
369972000,369972000,1310988,0.4282363,0.08894958,-0.21038973,11.516083,0,1
370972000,370972000,1310988,0.27324033,-0.03195793,-0.05912218,11.511505,0,1
371972000,371972000,1310988,0.08468852,-0.024501082,0.07137272,11.507355,0,1
372972000,372972000,1310988,-0.008522116,0.00958738,0.0974717,11.50647,0,1
373972000,373972000,1310988,-0.053795855,0.015446335,0.08362326,11.506622,0,1
374972000,374972000,1310988,-0.05219796,0.0,0.05273059,11.50647,0,1
375972000,375972000,1310988,-0.027696876,0.002130529,0.024501082,11.506378,0,1
376972000,376972000,1310988,-0.015446335,0.0005326322,0.0058589545,11.506378,0,1
377972000,377972000,1310988,-0.0005326322,0.002130529,-0.0053263223,11.506439,0,1
378972000,378972000,1310988,-0.0010652645,0.0037284256,-0.00958738,11.506531,0,1
379972000,379972000,1310988,0.010120012,-0.0037284256,-0.0053263223,11.506531,0,1
380972000,380972000,1310988,-0.00479369,-0.0026631611,-0.0026631611,11.506683,0,1
381972000,381972000,1310988,0.21038973,0.0031957934,0.09427591,11.506683,0,1
382972000,382972000,1310988,0.10918961,0.04527374,0.15339808,11.506683,0,1
383972000,383972000,1310988,-0.01438107,0.05273059,0.175236,11.506897,0,1
384972000,384972000,1310988,-0.07456851,0.041012682,0.14008227,11.507416,0,1
385972000,385972000,1310988,-0.08735169,0.016511599,0.09374327,11.507568,0,1
386972000,386972000,1310988,-0.06178534,0.0058589545,0.04474111,11.507477,0,1
387972000,387972000,1310988,-0.023435818,-0.0005326322,0.022903185,11.507446,0,1
388972000,388972000,1310988,-0.007456851,0.00958738,0.0053263223,11.507629,0,1
389972000,389972000,1310988,-0.0010652645,0.011185277,-0.0037284256,11.507751,0,1
390972000,390972000,1310988,0.0063915867,0.0026631611,0.0,11.50766,0,1
391972000,391972000,1310988,0.4362258,0.108124346,0.2050634,11.5069275,0,1
392972000,392972000,1310988,0.094808534,0.29987195,0.37284255,11.50708,0,1
393972000,393972000,1310988,-0.099069595,0.2743056,0.33981937,11.509644,0,1
394972000,394972000,1310988,-0.2066613,0.14913702,0.25193503,11.511475,0,1
395972000,395972000,1310988,-0.2034655,0.029294772,0.1555286,11.510651,0,1
396972000,396972000,1310988,-0.12516858,-0.010652645,0.0479369,11.5086975,0,1
397972000,397972000,1310988,-0.040480047,-0.012250541,-0.0031957934,11.507568,0,1
398972000,398972000,1310988,-0.0010652645,0.0053263223,-0.01438107,11.507385,0,1
399972000,399972000,1310988,0.01438107,-0.008522116,-0.0127831735,11.507233,0,1
400972000,400972000,1310988,-0.032490566,-0.0005326322,-0.011185277,11.507324,0,1
401972000,401972000,1310988,-0.1965413,0.041545313,-0.05219796,11.50708,0,1
402972000,402972000,1310988,-0.04580637,0.12783173,-0.20240025,11.507477,0,1
403972000,403972000,1310988,0.0777643,0.10759171,-0.21358553,11.508545,0,1
404972000,404972000,1310988,0.13156016,0.056459017,-0.16724652,11.509216,0,1
405972000,405972000,1310988,0.11930962,0.023435818,-0.10066749,11.508881,0,1
406972000,406972000,1310988,0.06870956,-0.0015978967,-0.032490566,11.507935,0,1
407972000,407972000,1310988,0.03568636,-0.014913702,-0.006924219,11.507324,0,1
408972000,408972000,1310988,-0.22264028,0.0058589545,-0.17789917,11.507446,0,1
409972000,409972000,1310988,-0.16138756,0.043675844,-0.18162759,11.507324,0,1
410972000,410972000,1310988,-0.015446335,0.07882957,-0.19973709,11.507385,0,1
411972000,411972000,1310988,0.08149273,0.06498113,-0.17789917,11.507935,0,1
412972000,412972000,1310988,0.099069595,0.029827405,-0.128897,11.508209,0,1
413972000,413972000,1310988,0.0777643,0.0058589545,-0.06338324,11.507965,0,1
414972000,414972000,1310988,0.039947417,0.0010652645,-0.0314253,11.507599,0,1
415972000,415972000,1310988,0.015978966,-0.0005326322,0.002130529,11.507507,0,1
416972000,416972000,1310988,-0.00479369,0.006924219,0.0005326322,11.507477,0,1
417972000,417972000,1310988,0.0005326322,0.004261058,0.00958738,11.507477,0,1
418972000,418972000,1310988,0.0,-0.0005326322,-0.00479369,11.507568,0,1
419972000,419972000,1310988,-0.002130529,-0.0058589545,-0.0037284256,11.507721,0,1
420972000,420972000,1310988,0.051665325,-0.0015978967,0.034621093,11.507599,0,1
421972000,421972000,1310988,-0.015978966,0.00958738,0.03089267,11.507538,0,1
422972000,422972000,1310988,-0.025566347,-0.007989483,0.015978966,11.507477,0,1
423972000,423972000,1310988,-0.012250541,-0.002130529,0.0026631611,11.507355,0,1
424972000,424972000,1310988,-0.004261058,-0.0037284256,-0.0031957934,11.507294,0,1
425972000,425972000,1310988,0.0037284256,-0.007989483,0.0010652645,11.507294,0,1
426972000,426972000,1310988,0.0063915867,0.0010652645,0.0026631611,11.507385,0,1
427972000,427972000,1310988,-0.0031957934,-0.0005326322,0.0037284256,11.50705,0,1
428972000,428972000,1310988,-0.0026631611,0.0026631611,-0.0026631611,11.506866,0,1
429972000,429972000,1310988,0.0026631611,-0.004261058,-0.0031957934,11.506683,0,1
430972000,430972000,1310988,-0.0005326322,-0.0037284256,-0.0015978967,11.506561,0,1
431972000,431972000,1310988,0.004261058,0.0005326322,0.006924219,11.506409,0,1
432972000,432972000,1310988,-0.004261058,0.0037284256,-0.0037284256,11.506287,0,1
433972000,433972000,1310988,0.0026631611,0.002130529,0.002130529,11.506195,0,1
434972000,434972000,1310988,0.0005326322,-0.0063915867,0.002130529,11.506012,0,1
435972000,435972000,1310988,-0.0037284256,0.0015978967,-0.0010652645,11.505829,0,1
436972000,436972000,1310988,-0.00479369,0.0026631611,-0.007989483,11.505829,0,1
437972000,437972000,1310988,0.002130529,0.0053263223,-0.006924219,11.505798,0,1
438972000,438972000,1310988,-0.002130529,-0.0063915867,0.0,11.505615,0,1
439972000,439972000,1310988,-0.0010652645,-0.0031957934,-0.0005326322,11.505646,0,1
440972000,440972000,1310988,0.002130529,-0.0058589545,0.0015978967,11.505768,0,1
441972000,441972000,1310988,-0.0010652645,-0.00479369,0.0010652645,11.50592,0,1
442972000,442972000,1310988,-0.00479369,-0.006924219,0.0,11.506073,0,1
443972000,443972000,1310988,-0.0005326322,0.007989483,-0.0010652645,11.506409,0,1
444972000,444972000,1310988,-0.0005326322,0.004261058,0.0010652645,11.506683,0,1
445972000,445972000,1310988,-0.0026631611,-0.0015978967,0.0053263223,11.506866,0,1
446972000,446972000,1310988,0.002130529,0.0010652645,0.002130529,11.507111,0,1
447972000,447972000,1310988,0.006924219,0.0015978967,-0.0031957934,11.507355,0,1
448972000,448972000,1310988,0.0031957934,0.006924219,0.0058589545,11.507385,0,1
449972000,449972000,1310988,0.0031957934,-0.0031957934,0.002130529,11.507446,0,1
450972000,450972000,1310988,-0.00958738,0.0015978967,0.0031957934,11.507477,0,1
451972000,451972000,1310988,-0.18855181,-0.14274544,-0.18748654,11.50824,0,1
452972000,452972000,1310988,-0.3339604,0.021837922,-0.25086978,11.516815,0,1
453972000,453972000,1310988,-0.19867182,0.19973709,-0.304133,11.529907,0,1
454972000,454972000,1310988,0.18216023,0.13209279,-0.20612867,11.544525,0,1
455972000,455972000,1310988,0.35579833,0.03781689,-0.10013486,11.558746,0,1
456972000,456972000,1310988,0.23009712,0.11984225,0.08841695,11.568848,0,1
457972000,457972000,1310988,0.099069595,0.07350325,0.18642128,11.571381,0,1
458972000,458972000,1310988,0.02609898,0.076166406,0.2130529,11.571655,0,1
459972000,459972000,1310988,-0.0053263223,0.06924219,0.21252026,11.57193,0,1
460972000,460972000,1310988,-0.00479369,0.0628506,0.1965413,11.572205,0,1
461972000,461972000,1310988,-0.0015978967,0.056991648,0.19813919,11.572266,0,1
462972000,462972000,1310988,0.00479369,0.05273059,0.19867182,11.572144,0,1
463972000,463972000,1310988,0.012250541,0.053263225,0.19281286,11.5720825,0,1
464972000,464972000,1310988,0.010652645,0.05273059,0.1933455,11.572144,0,1
465972000,465972000,1310988,0.012250541,0.053263225,0.18908444,11.572144,0,1
466972000,466972000,1310988,0.0053263223,0.061252706,0.18908444,11.572144,0,1
467972000,467972000,1310988,0.017576864,0.053263225,0.18429075,11.572052,0,1
468972000,468972000,1310988,0.012250541,0.05486112,0.18216023,11.571991,0,1
469972000,469972000,1310988,0.010652645,0.04527374,0.18375812,11.571991,0,1
470972000,470972000,1310988,0.01438107,0.05912218,0.18748654,11.5720825,0,1
471972000,471972000,1310988,0.017044231,0.049534798,0.18642128,11.572113,0,1
472972000,472972000,1310988,0.00479369,0.05752428,0.18695392,11.572205,0,1
473972000,473972000,1310988,0.0026631611,0.05539375,0.18748654,11.572266,0,1
474972000,474972000,1310988,0.0058589545,0.049002163,0.18855181,11.572357,0,1
475972000,475972000,1310988,0.007989483,0.05273059,0.19014971,11.572479,0,1
476972000,476972000,1310988,0.00958738,0.048469532,0.18961707,11.572662,0,1
477972000,477972000,1310988,-0.15659387,0.10972224,0.049002163,11.572571,0,1
478972000,478972000,1310988,-0.13635385,-0.029827405,-0.029827405,11.566956,0,1
479972000,479972000,1310988,-0.049002163,-0.048469532,-0.07669904,11.563751,0,1
480972000,480972000,1310988,0.0015978967,-0.017044231,-0.027164243,11.564178,0,1
481972000,481972000,1310988,0.017044231,0.029294772,-0.013315806,11.565857,0,1
482972000,482972000,1310988,0.009054748,-0.007989483,0.006924219,11.566101,0,1
483972000,483972000,1310988,0.00479369,0.0037284256,0.017576864,11.5660095,0,1
484972000,484972000,1310988,-0.006924219,0.0031957934,0.018642128,11.565887,0,1
485972000,485972000,1310988,-0.0031957934,-0.0015978967,0.004261058,11.565857,0,1
486972000,486972000,1310988,-0.00958738,0.0063915867,0.0053263223,11.5651245,0,1
487972000,487972000,1310988,0.00958738,-0.098004326,-0.009054748,11.56369,0,1
488972000,488972000,1310988,0.006924219,-0.02130529,0.0031957934,11.568329,0,1
489972000,489972000,1310988,-0.0031957934,0.015446335,0.0005326322,11.574982,0,1
490972000,490972000,1310988,0.002130529,-0.016511599,-0.0005326322,11.580902,0,1
491972000,491972000,1310988,0.007456851,-0.022903185,-0.0005326322,11.587433,0,1
492972000,492972000,1310988,-0.0031957934,-0.010652645,0.0058589545,11.595367,0,1
493972000,493972000,1310988,-0.0005326322,0.0026631611,0.004261058,11.604218,0,1
494972000,494972000,1310988,0.0010652645,0.0010652645,0.0,11.6128845,0,1
495972000,495972000,1310988,0.0031957934,-0.00479369,-0.004261058,11.621735,0,1
496972000,496972000,1310988,0.0015978967,0.0026631611,0.013848438,11.630829,0,1
497972000,497972000,1310988,0.0015978967,0.0005326322,-0.0053263223,11.639801,0,1
498972000,498972000,1310988,0.0010652645,-0.002130529,0.0,11.649048,0,1
499972000,499972000,1310988,-0.008522116,-0.002130529,-0.0010652645,11.658478,0,1
500972000,500972000,1310988,0.004261058,0.0015978967,-0.0015978967,11.667816,0,1
501972000,501972000,1310988,0.0031957934,-0.0053263223,-0.0005326322,11.677429,0,1
502972000,502972000,1310988,-0.0026631611,-0.002130529,0.0005326322,11.687073,0,1
503972000,503972000,1310988,0.0005326322,-0.0037284256,0.0058589545,11.696533,0,1
504972000,504972000,1310988,0.0031957934,-0.007456851,0.0037284256,11.706268,0,1
505972000,505972000,1310988,0.0,0.0031957934,0.002130529,11.716034,0,1
506972000,506972000,1310988,0.0026631611,-0.0005326322,0.0031957934,11.725616,0,1
507972000,507972000,1310988,0.0053263223,0.0031957934,-0.0005326322,11.735474,0,1
508972000,508972000,1310988,-0.0005326322,-0.0063915867,0.0015978967,11.745361,0,1
509972000,509972000,1310988,0.002130529,-0.004261058,0.0005326322,11.755035,0,1
510972000,510972000,1310988,-0.004261058,-0.006924219,-0.07084008,11.764984,0,1
511972000,511972000,1310988,0.010652645,-0.0005326322,0.017044231,11.775024,0,1
512972000,512972000,1310988,0.007456851,-0.0031957934,-0.0031957934,11.7847595,0,1
513972000,513972000,1310988,0.0015978967,0.0005326322,-0.0010652645,11.794739,0,1
514972000,514972000,1310988,-0.0010652645,0.039414786,0.009054748,11.804321,0,1
515972000,515972000,1310988,0.0026631611,0.023435818,0.0010652645,11.810699,0,1
516972000,516972000,1310988,0.016511599,0.070307456,0.0026631611,11.813202,0,1
517972000,517972000,1310988,-0.0026631611,-0.0010652645,-0.009054748,11.810669,0,1
518972000,518972000,1310988,-0.00958738,-0.009054748,0.00479369,11.808563,0,1
519972000,519972000,1310988,0.0005326322,0.0010652645,0.0063915867,11.807007,0,1
520972000,520972000,1310988,0.0127831735,0.007989483,-0.0058589545,11.805634,0,1
521972000,521972000,1310988,-0.0015978967,-0.0063915867,-0.0015978967,11.80426,0,1
522972000,522972000,1310988,-0.0026631611,-0.07669904,-0.002130529,11.803741,0,1
523972000,523972000,1310988,0.007456851,-0.027696876,0.0,11.806976,0,1
524972000,524972000,1310988,0.00479369,0.10333065,0.0,11.811371,0,1
525972000,525972000,1310988,-0.0010652645,0.015446335,0.0026631611,11.811035,0,1
526972000,526972000,1310988,0.0010652645,-0.010120012,0.002130529,11.809143,0,1
527972000,527972000,1310988,-0.0010652645,-0.08681905,0.0063915867,11.808777,0,1
528972000,528972000,1310988,0.0031957934,-0.021837922,-0.004261058,11.812653,0,1
529972000,529972000,1310988,0.002130529,0.12942964,0.00479369,11.817169,0,1
530972000,530972000,1310988,-0.0031957934,0.01438107,0.0058589545,11.81604,0,1
531972000,531972000,1310988,-0.007456851,-0.02396845,-0.0005326322,11.81366,0,1
532972000,532972000,1310988,0.00479369,-0.11025487,0.0010652645,11.813599,0,1
533972000,533972000,1310988,0.0015978967,0.018642128,0.004261058,11.818481,0,1
534972000,534972000,1310988,0.002130529,0.16298546,-0.0026631611,11.822662,0,1
535972000,535972000,1310988,-0.0010652645,0.006924219,-0.0010652645,11.82019,0,1
536972000,536972000,1310988,0.0,-0.07403588,0.008522116,11.817413,0,1
537972000,537972000,1310988,-0.0010652645,-0.11611383,0.0010652645,11.818665,0,1
538972000,538972000,1310988,0.002130529,0.09054748,0.0015978967,11.825653,0,1
539972000,539972000,1310988,0.0037284256,0.11025487,0.002130529,11.8284,0,1
540972000,540972000,1310988,-0.0053263223,-0.0010652645,0.0010652645,11.824463,0,1
541972000,541972000,1310988,0.0,-0.11345066,0.004261058,11.82135,0,1
542972000,542972000,1310988,0.010652645,-0.11451593,-0.0010652645,11.824036,0,1
543972000,543972000,1310988,0.002130529,0.4000068,0.015446335,11.832336,0,1
544972000,544972000,1310988,0.0026631611,-0.0026631611,0.0015978967,11.832581,0,1
545972000,545972000,1310988,-0.004261058,0.0026631611,0.0037284256,11.832581,0,1
546972000,546972000,1310988,0.0,-0.0005326322,0.00479369,11.832581,0,1
547972000,547972000,1310988,-0.0015978967,0.006924219,-0.0010652645,11.832581,0,1
548972000,548972000,1310988,0.0,-0.0053263223,0.0005326322,11.832581,0,1
549972000,549972000,1310988,-0.004261058,0.0005326322,0.00479369,11.832581,0,1
