timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
299972000,299972000,1310988,-0.48841715,-0.08140286,-10.053253,11.572662,0,0,0,0,1
300972000,300972000,1310988,-0.6440403,-0.12449849,-10.146626,11.572754,0,0,0,0,1
301972000,301972000,1310988,-0.6368576,-0.1316811,-10.290278,11.572571,0,0,0,0,1
302972000,302972000,1310988,-0.60094464,-0.06703765,-10.170568,11.572479,0,0,0,0,1
303972000,303972000,1310988,-0.58418524,-0.05746084,-10.244789,11.57251,0,0,0,0,1
304972000,304972000,1310988,-2.0207062,0.6512229,-10.081984,11.569153,0,0,0,0,1
305972000,305972000,1310988,-1.6496049,0.1388637,-8.995016,11.563812,0,0,0,0,1
306972000,306972000,1310988,-1.1659763,-0.04070143,-9.277532,11.562714,0,0,0,0,1
307972000,307972000,1310988,-0.8762778,-0.17956513,-9.864111,11.564117,0,0,0,0,1
308972000,308972000,1310988,-0.89303726,-0.08379706,-9.873688,11.565155,0,0,0,0,1
309972000,309972000,1310988,-0.8643068,-0.047884032,-9.737218,11.565094,0,0,0,0,1
310972000,310972000,1310988,-0.770933,-0.016759412,-9.890448,11.565033,0,0,0,0,1
311972000,311972000,1310988,-0.6751649,-0.1388637,-9.643845,11.564758,0,0,0,0,1
312972000,312972000,1310988,1.0893618,-0.06464344,-10.670957,11.564697,0,0,0,0,1
313972000,313972000,1310988,-1.1587936,-0.05267244,-8.520964,11.562134,0,0,0,0,1
314972000,314972000,1310988,-1.2210429,-0.038307227,-9.100361,11.564941,0,0,0,0,1
315972000,315972000,1310988,-1.2449849,-0.088585466,-9.976639,11.571777,0,0,0,0,1
316972000,316972000,1310988,-1.4820108,-0.050278235,-9.605537,11.577637,0,0,0,0,1
317972000,317972000,1310988,-1.42455,-0.08140286,-9.49301,11.583801,0,0,0,0,1
318972000,318972000,1310988,-1.5873557,-0.17956513,-9.476251,11.591248,0,0,0,0,1
319972000,319972000,1310988,-1.6089035,-0.14844051,-9.694122,11.599579,0,0,0,0,1
320972000,320972000,1310988,-1.733402,-0.06943185,-9.572019,11.608246,0,0,0,0,1
321972000,321972000,1310988,-1.7549498,-0.05267244,-9.593566,11.616882,0,0,0,0,1
322972000,322972000,1310988,-1.7717092,-0.05267244,-9.481039,11.625427,0,0,0,0,1
323972000,323972000,1310988,-1.7812861,-0.16998832,-9.560047,11.634399,0,0,0,0,1
324972000,324972000,1310988,-1.7788919,-0.1340753,-9.552865,11.643524,0,0,0,0,1
325972000,325972000,1310988,-1.8938135,-0.02633622,-9.526528,11.652405,0,0,0,0,1
326972000,326972000,1310988,-1.8746599,0.033518825,-9.615114,11.661682,0,0,0,0,1
327972000,327972000,1310988,-1.9752164,-0.05746084,-9.552865,11.671112,0,0,0,0,1
328972000,328972000,1310988,-1.8962077,-0.1388637,-9.646238,11.68042,0,0,0,0,1
329972000,329972000,1310988,-2.0039468,-0.074220255,-9.569624,11.690002,0,0,0,0,1
330972000,330972000,1310988,-1.8171991,-0.10055647,-9.548077,11.699646,0,0,0,0,1
331972000,331972000,1310988,-1.8794483,-0.06703765,-9.504981,11.709076,0,0,0,0,1
332972000,332972000,1310988,-1.9129672,-0.011971008,-9.512163,11.718842,0,0,0,0,1
333972000,333972000,1310988,-1.958457,-0.090979666,-9.61272,11.728729,0,0,0,0,1
334972000,334972000,1310988,-2.0015526,-0.02873042,-9.610326,11.738464,0,0,0,0,1
335972000,335972000,1310988,-1.9249382,-0.02873042,-9.56723,11.748505,0,0,0,0,1
336972000,336972000,1310988,-1.9081788,-0.11252748,-9.564836,11.758545,0,0,0,0,1
337972000,337972000,1310988,-1.9249382,-0.045489833,-9.569624,11.768402,0,0,0,0,1
338972000,338972000,1310988,-2.0350714,-0.01436521,-9.583989,11.778564,0,0,0,0,1
339972000,339972000,1310988,-2.0231004,-0.10534488,-9.478644,11.788757,0,0,0,0,1
340972000,340972000,1310988,-1.9369092,-0.023942016,-9.792285,11.798706,0,0,0,0,1
341972000,341972000,1310988,-1.958457,-0.011971008,-10.086772,11.807526,0,0,0,0,1
342972000,342972000,1310988,-1.6256629,-0.11731588,-11.477803,11.812988,0,0,0,0,1
343972000,343972000,1310988,-1.4317327,-0.02633622,-9.933543,11.812042,0,0,0,0,1
344972000,344972000,1310988,-1.0390835,-0.08619126,-9.622296,11.809021,0,0,0,0,1
345972000,345972000,1310988,-0.81402856,-0.1436521,-9.6845455,11.806885,0,0,0,0,1
346972000,346972000,1310988,-0.7086837,-0.088585466,-9.722853,11.805267,0,0,0,0,1
347972000,347972000,1310988,-0.7110779,-0.076614454,-9.770737,11.803619,0,0,0,0,1
348972000,348972000,1310988,-0.7469909,-0.04309563,-9.150639,11.802612,0,0,0,0,1
349972000,349972000,1310988,-0.7182605,-0.05267244,-9.337387,11.805176,0,0,0,0,1
350972000,350972000,1310988,-0.8714894,-0.09816227,-10.625467,11.810181,0,0,0,0,1
351972000,351972000,1310988,-0.7517793,-0.04070143,-10.058042,11.810486,0,0,0,0,1
352972000,352972000,1310988,-0.79248077,-0.04070143,-9.65821,11.808197,0,0,0,0,1
353972000,353972000,1310988,-0.7278373,-0.1364695,-9.002198,11.80722,0,0,0,0,1
354972000,354972000,1310988,-0.7015011,-0.090979666,-9.49301,11.811005,0,0,0,0,1
355972000,355972000,1310988,-0.878672,-0.062249243,-11.08276,11.816254,0,0,0,0,1
356972000,356972000,1310988,-0.7278373,-0.047884032,-9.945514,11.815399,0,0,0,0,1
357972000,357972000,1310988,-0.81163436,0.009576807,-9.583989,11.812592,0,0,0,0,1
358972000,358972000,1310988,-0.7781156,-0.02873042,-8.78672,11.811707,0,0,0,0,1
359972000,359972000,1310988,-0.7086837,-0.019153614,-9.593566,11.816193,0,0,0,0,1
360972000,360972000,1310988,-0.8499416,-0.047884032,-11.45865,11.821594,0,0,0,0,1
361972000,361972000,1310988,-0.6512229,-0.04309563,-9.938332,11.819763,0,0,0,0,1
362972000,362972000,1310988,-0.7613561,-0.095768064,-9.469068,11.816467,0,0,0,0,1
363972000,363972000,1310988,-0.7182605,-0.09816227,-8.738836,11.816071,0,0,0,0,1
364972000,364972000,1310988,-0.7110779,-0.02873042,-9.861717,11.821869,0,0,0,0,1
365972000,365972000,1310988,-0.866701,0.047884032,-11.688493,11.827118,0,0,0,0,1
366972000,366972000,1310988,-0.7134721,-0.035913024,-9.89763,11.823944,0,0,0,0,1
367972000,367972000,1310988,-0.7110779,-0.059855044,-9.141062,11.820129,0,0,0,0,1
368972000,368972000,1310988,-0.6607997,-0.062249243,-8.535329,11.820648,0,0,0,0,1
369972000,369972000,1310988,-0.6727707,-0.07182605,-10.374076,11.8284,0,0,0,0,1
370972000,370972000,1310988,-0.91458505,-0.06703765,-10.201694,11.832214,0,0,0,0,1
371972000,371972000,1310988,-0.641646,-0.031124622,-8.731653,11.831146,0,0,0,0,1
372972000,372972000,1310988,-7.40766,6.4164605,-9.763555,11.832581,0,0,0,0,1
373972000,373972000,1310988,-0.02633622,-0.095768064,-9.785102,11.832581,0,0,0,0,1
374972000,374972000,1310988,0.007182605,0.02633622,-9.763555,11.832581,0,0,0,0,1
375972000,375972000,1310988,-0.04070143,-0.009576807,-9.842564,11.832581,0,0,0,0,1
376972000,376972000,1310988,0.009576807,-0.074220255,-9.785102,11.832581,0,0,0,0,1
377972000,377972000,1310988,-0.009576807,-0.0047884034,-9.785102,11.832581,0,0,0,0,1
