timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
299972000,299972000,1310988,-0.5386954,-0.2705448,-11.815386,11.507568,0,0,0,0,1
300972000,300972000,1310988,-0.6584055,0.088585466,-12.107478,11.5104065,0,0,0,0,1
301972000,301972000,1310988,-0.7086837,0.4429273,-11.305421,11.512634,0,0,0,0,1
302972000,302972000,1310988,-0.48362875,0.46447513,-10.307038,11.511993,0,0,0,0,1
303972000,303972000,1310988,-0.50278234,0.22026655,-9.703699,11.509644,0,0,0,0,1
304972000,304972000,1310988,-0.49799395,0.031124622,-9.581595,11.507965,0,0,0,0,1
305972000,305972000,1310988,-0.45729253,0.05267244,-9.718064,11.507446,0,0,0,0,1
306972000,306972000,1310988,-0.5602432,-0.090979666,-9.892841,11.507202,0,0,0,0,1
307972000,307972000,1310988,-0.5386954,-0.11731588,-9.653421,11.506805,0,0,0,0,1
308972000,308972000,1310988,-0.5363012,-0.02633622,-9.68694,11.506653,0,0,0,0,1
309972000,309972000,1310988,-0.46447513,-0.06464344,-9.775525,11.506592,0,0,0,0,1
310972000,310972000,1310988,-0.62009823,-0.1436521,-9.734824,11.506561,0,0,0,0,1
311972000,311972000,1310988,-0.60573304,-0.01436521,-9.775525,11.506348,0,0,0,0,1
312972000,312972000,1310988,-0.60094464,-0.016759412,-9.737218,11.506409,0,0,0,0,1
313972000,313972000,1310988,-0.5267244,-0.062249243,-9.718064,11.506348,0,0,0,0,1
314972000,314972000,1310988,-0.35194764,0.50517654,-11.437101,11.5052185,0,0,0,0,1
315972000,315972000,1310988,-0.5267244,0.023942016,-13.924677,11.505737,0,0,0,0,1
316972000,316972000,1310988,-0.6823475,-0.16759412,-14.089877,11.508759,0,0,0,0,1
317972000,317972000,1310988,-0.7445967,-0.6512229,-12.555194,11.511963,0,0,0,0,1
318972000,318972000,1310988,-0.61530983,-0.8810662,-10.7116585,11.51236,0,0,0,0,1
319972000,319972000,1310988,-0.39983168,-0.39983168,-9.476251,11.509033,0,0,0,0,1
320972000,320972000,1310988,-0.3184288,-0.17717093,-9.380483,11.506561,0,0,0,0,1
321972000,321972000,1310988,-0.5267244,-0.047884032,-9.859323,11.506256,0,0,0,0,1
322972000,322972000,1310988,-0.5410896,0.038307227,-9.746795,11.506378,0,0,0,0,1
323972000,323972000,1310988,-0.5267244,0.0,-9.758766,11.506317,0,0,0,0,1
324972000,324972000,1310988,-0.5602432,-0.011971008,-9.890448,11.506073,0,0,0,0,1
325972000,325972000,1310988,-0.49081135,-0.059855044,-9.651027,11.505707,0,0,0,0,1
326972000,326972000,1310988,-0.49320555,-0.009576807,-9.744401,11.50589,0,0,0,0,1
327972000,327972000,1310988,-0.60094464,-0.031124622,-9.775525,11.505981,0,0,0,0,1
328972000,328972000,1310988,-0.5770026,-0.05746084,-9.816227,11.506073,0,0,0,0,1
329972000,329972000,1310988,-0.5386954,-0.02873042,-9.734824,11.506165,0,0,0,0,1
330972000,330972000,1310988,-0.5770026,-0.04070143,-9.742006,11.506195,0,0,0,0,1
331972000,331972000,1310988,-0.5770026,-0.04070143,-9.720459,11.506195,0,0,0,0,1
332972000,332972000,1310988,-0.5793968,-0.06703765,-9.715671,11.506348,0,0,0,0,1
333972000,333972000,1310988,-0.6655881,-0.088585466,-9.835381,11.506622,0,0,0,0,1
334972000,334972000,1310988,-0.581791,-0.02633622,-9.734824,11.506683,0,0,0,0,1
335972000,335972000,1310988,-0.557849,-0.107739076,-9.856929,11.5069275,0,0,0,0,1
336972000,336972000,1310988,-0.40462008,-0.045489833,-9.696517,11.50705,0,0,0,0,1
337972000,337972000,1310988,-0.37349546,0.44532153,-11.159374,11.506256,0,0,0,0,1
338972000,338972000,1310988,-0.49081135,-0.090979666,-12.152967,11.50708,0,0,0,0,1
339972000,339972000,1310988,-0.6679823,-0.37588966,-11.882423,11.509735,0,0,0,0,1
340972000,340972000,1310988,-0.62728083,-0.6440403,-10.848128,11.511017,0,0,0,0,1
341972000,341972000,1310988,-0.46926352,-0.39025488,-9.921572,11.509827,0,0,0,0,1
342972000,342972000,1310988,-0.51954174,-0.17717093,-9.624691,11.508026,0,0,0,0,1
343972000,343972000,1310988,-0.46686932,-0.15801731,-9.653421,11.507324,0,0,0,0,1
344972000,344972000,1310988,-0.47405192,-0.02873042,-9.7084875,11.507477,0,0,0,0,1
345972000,345972000,1310988,-0.60333884,-0.11492168,-9.82341,11.507935,0,0,0,0,1
346972000,346972000,1310988,-0.58657944,-0.06464344,-9.861717,11.50827,0,0,0,0,1
347972000,347972000,1310988,-0.581791,0.06943185,-9.832987,11.508606,0,0,0,0,1
348972000,348972000,1310988,-0.6775591,-0.095768064,-9.864111,11.508972,0,0,0,0,1
349972000,349972000,1310988,-0.51714754,-0.08379706,-9.813833,11.509155,0,0,0,0,1
350972000,350972000,1310988,-0.48841715,-0.050278235,-9.801862,11.509216,0,0,0,0,1
351972000,351972000,1310988,-0.49081135,0.0023942017,-9.799467,11.509186,0,0,0,0,1
352972000,352972000,1310988,-0.56982,-0.05267244,-9.907207,11.509216,0,0,0,0,1
353972000,353972000,1310988,-0.46926352,-0.05746084,-9.76116,11.509094,0,0,0,0,1
354972000,354972000,1310988,-0.46208093,-0.047884032,-9.763555,11.509003,0,0,0,0,1
355972000,355972000,1310988,-0.48841715,-0.090979666,-9.830592,11.508942,0,0,0,0,1
356972000,356972000,1310988,-0.5434838,-0.033518825,-9.844957,11.509064,0,0,0,0,1
357972000,357972000,1310988,-0.4429273,0.021547815,-9.691729,11.509064,0,0,0,0,1
358972000,358972000,1310988,-0.59615624,-0.021547815,-9.866506,11.509125,0,0,0,0,1
359972000,359972000,1310988,-0.5410896,-0.033518825,-9.849746,11.509094,0,0,0,0,1
360972000,360972000,1310988,-0.48362875,0.009576807,-9.797073,11.509033,0,0,0,0,1
361972000,361972000,1310988,-0.47405192,-0.016759412,-9.725247,11.509003,0,0,0,0,1
362972000,362972000,1310988,-0.45968673,-0.09816227,-9.770737,11.508972,0,0,0,0,1
363972000,363972000,1310988,-0.48123455,0.0047884034,-9.77792,11.508911,0,0,0,0,1
364972000,364972000,1310988,-0.4357447,-0.06703765,-9.811439,11.50885,0,0,0,0,1
365972000,365972000,1310988,-0.32321724,-0.6751649,-11.566388,11.508087,0,0,0,0,1
366972000,366972000,1310988,-0.5482722,-0.16998832,-14.178462,11.5095215,0,0,0,0,1
367972000,367972000,1310988,-0.6847417,-0.016759412,-14.966155,11.513062,0,0,0,0,1
368972000,368972000,1310988,-0.6512229,0.4237737,-13.292608,11.516022,0,0,0,0,1
369972000,369972000,1310988,-0.521936,0.830788,-11.212047,11.516083,0,0,0,0,1
370972000,370972000,1310988,-0.35673606,0.4381389,-9.6845455,11.511505,0,0,0,0,1
371972000,371972000,1310988,-0.20829555,0.1364695,-9.3661175,11.507355,0,0,0,0,1
372972000,372972000,1310988,-0.37110126,-0.093373865,-9.794679,11.50647,0,0,0,0,1
373972000,373972000,1310988,-0.51475334,-0.12928689,-9.902418,11.506622,0,0,0,0,1
374972000,374972000,1310988,-0.50517654,-0.1604115,-9.842564,11.50647,0,0,0,0,1
375972000,375972000,1310988,-0.47644615,-0.038307227,-9.873688,11.506378,0,0,0,0,1
376972000,376972000,1310988,-0.58657944,-0.17238252,-9.727641,11.506378,0,0,0,0,1
377972000,377972000,1310988,-0.49081135,-0.074220255,-9.832987,11.506439,0,0,0,0,1
378972000,378972000,1310988,-0.4381389,-0.04070143,-9.801862,11.506531,0,0,0,0,1
379972000,379972000,1310988,-0.48362875,0.035913024,-9.809045,11.506531,0,0,0,0,1
380972000,380972000,1310988,-0.5793968,0.11252748,-9.856929,11.506683,0,0,0,0,1
381972000,381972000,1310988,-0.49320555,0.46208093,-9.97185,11.506683,0,0,0,0,1
382972000,382972000,1310988,-0.50038815,0.1436521,-10.196905,11.506683,0,0,0,0,1
383972000,383972000,1310988,-0.5243302,-0.04309563,-10.189722,11.506897,0,0,0,0,1
384972000,384972000,1310988,-0.49559975,-0.260968,-10.0508585,11.507416,0,0,0,0,1
385972000,385972000,1310988,-0.5267244,-0.19632454,-9.931149,11.507568,0,0,0,0,1
386972000,386972000,1310988,-0.557849,-0.10295067,-9.866506,11.507477,0,0,0,0,1
387972000,387972000,1310988,-0.50278234,-0.088585466,-9.765948,11.507446,0,0,0,0,1
388972000,388972000,1310988,-0.47165772,0.062249243,-9.847352,11.507629,0,0,0,0,1
389972000,389972000,1310988,-0.5243302,-0.062249243,-9.868899,11.507751,0,0,0,0,1
390972000,390972000,1310988,-0.5530606,0.016759412,-9.835381,11.50766,0,0,0,0,1
391972000,391972000,1310988,-0.38307226,0.7685388,-11.020511,11.5069275,0,0,0,0,1
392972000,392972000,1310988,-0.35434186,0.055066638,-12.064383,11.50708,0,0,0,0,1
393972000,393972000,1310988,-0.6536171,-0.30406362,-12.112267,11.509644,0,0,0,0,1
394972000,394972000,1310988,-0.6584055,-0.44532153,-11.171345,11.511475,0,0,0,0,1
395972000,395972000,1310988,-0.44532153,-0.36631286,-10.251971,11.510651,0,0,0,0,1
396972000,396972000,1310988,-0.521936,-0.25378537,-9.713276,11.5086975,0,0,0,0,1
397972000,397972000,1310988,-0.47644615,-0.110133275,-9.744401,11.507568,0,0,0,0,1
398972000,398972000,1310988,-0.59376204,-0.007182605,-9.880871,11.507385,0,0,0,0,1
399972000,399972000,1310988,-0.533907,0.011971008,-9.67018,11.507233,0,0,0,0,1
400972000,400972000,1310988,-0.51475334,0.033518825,-9.797073,11.507324,0,0,0,0,1
401972000,401972000,1310988,-0.4189853,0.019153614,-9.945514,11.50708,0,0,0,0,1
402972000,402972000,1310988,-0.5363012,0.047884032,-10.699687,11.507477,0,0,0,0,1
403972000,403972000,1310988,-0.5315128,0.20590134,-10.704475,11.508545,0,0,0,0,1
404972000,404972000,1310988,-0.49799395,0.39504328,-10.216059,11.509216,0,0,0,0,1
405972000,405972000,1310988,-0.5674258,0.31364042,-10.067618,11.508881,0,0,0,0,1
406972000,406972000,1310988,-0.49081135,0.14844051,-9.770737,11.507935,0,0,0,0,1
407972000,407972000,1310988,-0.49081135,0.033518825,-9.646238,11.507324,0,0,0,0,1
408972000,408972000,1310988,-0.4309563,-0.34715924,-10.055647,11.507446,0,0,0,0,1
409972000,409972000,1310988,-0.61052144,-0.2873042,-10.204087,11.507324,0,0,0,0,1
410972000,410972000,1310988,-0.45010993,-0.02633622,-10.3453455,11.507385,0,0,0,0,1
411972000,411972000,1310988,-0.50517654,0.16998832,-10.309433,11.507935,0,0,0,0,1
412972000,412972000,1310988,-0.5434838,0.11731588,-10.146626,11.508209,0,0,0,0,1
413972000,413972000,1310988,-0.5482722,0.11252748,-9.859323,11.507965,0,0,0,0,1
414972000,414972000,1310988,-0.545878,0.1340753,-9.828198,11.507599,0,0,0,0,1
415972000,415972000,1310988,-0.5363012,0.12210429,-9.868899,11.507507,0,0,0,0,1
416972000,416972000,1310988,-0.5506664,-0.045489833,-9.911995,11.507477,0,0,0,0,1
417972000,417972000,1310988,-0.48841715,-0.0023942017,-9.907207,11.507477,0,0,0,0,1
418972000,418972000,1310988,-0.46686932,0.045489833,-9.653421,11.507568,0,0,0,0,1
419972000,419972000,1310988,-0.46208093,-0.021547815,-9.837775,11.507721,0,0,0,0,1
420972000,420972000,1310988,-0.39504328,0.24181437,-9.938332,11.507599,0,0,0,0,1
421972000,421972000,1310988,-0.5410896,-0.007182605,-9.861717,11.507538,0,0,0,0,1
422972000,422972000,1310988,-0.37828386,-0.093373865,-9.77792,11.507477,0,0,0,0,1
423972000,423972000,1310988,-0.5363012,-0.05746084,-9.758766,11.507355,0,0,0,0,1
424972000,424972000,1310988,-0.45968673,0.0023942017,-9.835381,11.507294,0,0,0,0,1
425972000,425972000,1310988,-0.4381389,-0.074220255,-9.679757,11.507294,0,0,0,0,1
426972000,426972000,1310988,-0.59615624,0.02873042,-9.900024,11.507385,0,0,0,0,1
427972000,427972000,1310988,-0.5363012,0.02873042,-9.691729,11.50705,0,0,0,0,1
428972000,428972000,1310988,-0.46208093,-0.0047884034,-9.768343,11.506866,0,0,0,0,1
429972000,429972000,1310988,-0.4381389,-0.009576807,-9.725247,11.506683,0,0,0,0,1
430972000,430972000,1310988,-0.49559975,0.009576807,-9.792285,11.506561,0,0,0,0,1
431972000,431972000,1310988,-0.581791,-0.007182605,-9.794679,11.506409,0,0,0,0,1
432972000,432972000,1310988,-0.39743748,0.0023942017,-9.830592,11.506287,0,0,0,0,1
433972000,433972000,1310988,-0.49081135,-0.035913024,-9.7084875,11.506195,0,0,0,0,1
434972000,434972000,1310988,-0.44771573,-0.07182605,-9.763555,11.506012,0,0,0,0,1
435972000,435972000,1310988,-0.5267244,-0.07182605,-9.765948,11.505829,0,0,0,0,1
436972000,436972000,1310988,-0.521936,0.023942016,-9.744401,11.505829,0,0,0,0,1
437972000,437972000,1310988,-0.5554548,-0.0023942017,-9.835381,11.505798,0,0,0,0,1
438972000,438972000,1310988,-0.5434838,-0.031124622,-9.7084875,11.505615,0,0,0,0,1
439972000,439972000,1310988,-0.533907,-0.076614454,-9.813833,11.505646,0,0,0,0,1
440972000,440972000,1310988,-0.45010993,-0.021547815,-9.734824,11.505768,0,0,0,0,1
441972000,441972000,1310988,-0.47644615,-0.10055647,-9.782708,11.50592,0,0,0,0,1
442972000,442972000,1310988,-0.45250413,-0.110133275,-9.718064,11.506073,0,0,0,0,1
443972000,443972000,1310988,-0.59855044,0.05746084,-9.782708,11.506409,0,0,0,0,1
444972000,444972000,1310988,-0.50517654,-0.08379706,-9.742006,11.506683,0,0,0,0,1
445972000,445972000,1310988,-0.5410896,-0.095768064,-9.809045,11.506866,0,0,0,0,1
446972000,446972000,1310988,-0.50517654,-0.009576807,-9.7803135,11.507111,0,0,0,0,1
447972000,447972000,1310988,-0.58897364,-0.047884032,-9.909601,11.507355,0,0,0,0,1
448972000,448972000,1310988,-0.5243302,0.0023942017,-9.794679,11.507385,0,0,0,0,1
449972000,449972000,1310988,-0.45489833,0.0,-9.660604,11.507446,0,0,0,0,1
450972000,450972000,1310988,-0.48602295,-0.021547815,-9.792285,11.507477,0,0,0,0,1
451972000,451972000,1310988,-1.2617443,-0.24660277,-7.785944,11.50824,0,0,0,0,1
452972000,452972000,1310988,-1.6950948,-0.50996494,-9.773131,11.516815,0,0,0,0,1
453972000,453972000,1310988,-1.8555063,-0.33279404,-11.166556,11.529907,0,0,0,0,1
454972000,454972000,1310988,-1.8555063,0.39264908,-10.577583,11.544525,0,0,0,0,1
455972000,455972000,1310988,-1.8363527,0.6488287,-10.620679,11.558746,0,0,0,0,1
456972000,456972000,1310988,-1.0462662,0.44771573,-11.602302,11.568848,0,0,0,0,1
457972000,457972000,1310988,-0.545878,0.15322891,-10.58716,11.571381,0,0,0,0,1
458972000,458972000,1310988,-0.50996494,0.02633622,-10.386047,11.571655,0,0,0,0,1
459972000,459972000,1310988,-0.5267244,-0.031124622,-10.283096,11.57193,0,0,0,0,1
460972000,460972000,1310988,-0.50517654,-0.06943185,-10.2974615,11.572205,0,0,0,0,1
461972000,461972000,1310988,-0.5506664,-0.02873042,-10.180145,11.572266,0,0,0,0,1
462972000,462972000,1310988,-0.5674258,-0.093373865,-10.125079,11.572144,0,0,0,0,1
463972000,463972000,1310988,-0.4333505,-0.038307227,-10.206482,11.5720825,0,0,0,0,1
464972000,464972000,1310988,-0.56982,-0.02873042,-10.177752,11.572144,0,0,0,0,1
465972000,465972000,1310988,-0.4333505,-0.05267244,-10.146626,11.572144,0,0,0,0,1
466972000,466972000,1310988,-0.47165772,-0.076614454,-10.216059,11.572144,0,0,0,0,1
467972000,467972000,1310988,-0.5291186,-0.047884032,-10.15381,11.572052,0,0,0,0,1
468972000,468972000,1310988,-0.44532153,-0.10055647,-10.21127,11.571991,0,0,0,0,1
469972000,469972000,1310988,-0.50757074,-0.038307227,-10.089166,11.571991,0,0,0,0,1
470972000,470972000,1310988,-0.5746084,-0.047884032,-10.261548,11.5720825,0,0,0,0,1
471972000,471972000,1310988,-0.48841715,0.06943185,-10.16578,11.572113,0,0,0,0,1
472972000,472972000,1310988,-0.51954174,-0.0047884034,-10.180145,11.572205,0,0,0,0,1
473972000,473972000,1310988,-0.44771573,-0.079008654,-10.199299,11.572266,0,0,0,0,1
474972000,474972000,1310988,-0.44771573,-0.031124622,-10.196905,11.572357,0,0,0,0,1
475972000,475972000,1310988,-0.46926352,-0.09816227,-10.220847,11.572479,0,0,0,0,1
476972000,476972000,1310988,-0.4237737,-0.033518825,-10.125079,11.572662,0,0,0,0,1
477972000,477972000,1310988,-0.6512229,-0.36391866,-12.052411,11.572571,0,0,0,0,1
478972000,478972000,1310988,-1.8626889,0.05267244,-9.165004,11.566956,0,0,0,0,1
479972000,479972000,1310988,-1.2808979,0.021547815,-9.184157,11.563751,0,0,0,0,1
480972000,480972000,1310988,-0.8882488,-0.059855044,-9.548077,11.564178,0,0,0,0,1
481972000,481972000,1310988,-0.8331822,-0.1604115,-10.101137,11.565857,0,0,0,0,1
482972000,482972000,1310988,-0.7422025,-0.079008654,-9.689334,11.566101,0,0,0,0,1
483972000,483972000,1310988,-0.6943185,-0.035913024,-9.689334,11.5660095,0,0,0,0,1
484972000,484972000,1310988,-0.6344634,0.0047884034,-9.710882,11.565887,0,0,0,0,1
485972000,485972000,1310988,-0.61052144,-0.05746084,-9.811439,11.565857,0,0,0,0,1
486972000,486972000,1310988,-0.8690952,-0.016759412,-9.969456,11.5651245,0,0,0,0,1
487972000,487972000,1310988,-1.0534488,0.01436521,-8.623915,11.56369,0,0,0,0,1
488972000,488972000,1310988,-1.1228806,-0.17717093,-9.466674,11.568329,0,0,0,0,1
489972000,489972000,1310988,-1.283292,-0.023942016,-9.801862,11.574982,0,0,0,0,1
490972000,490972000,1310988,-1.3910311,-0.090979666,-9.490616,11.580902,0,0,0,0,1
491972000,491972000,1310988,-1.4030021,-0.1340753,-9.600749,11.587433,0,0,0,0,1
492972000,492972000,1310988,-1.5394717,0.007182605,-9.516952,11.595367,0,0,0,0,1
493972000,493972000,1310988,-1.6639702,-0.07182605,-9.603143,11.604218,0,0,0,0,1
494972000,494972000,1310988,-1.673547,-0.045489833,-9.679757,11.6128845,0,0,0,0,1
495972000,495972000,1310988,-1.7070658,-0.06464344,-9.615114,11.621735,0,0,0,0,1
496972000,496972000,1310988,-1.6400281,-0.062249243,-9.540894,11.630829,0,0,0,0,1
497972000,497972000,1310988,-1.721431,-0.02873042,-9.634268,11.639801,0,0,0,0,1
498972000,498972000,1310988,-1.7836803,-0.062249243,-9.516952,11.649048,0,0,0,0,1
499972000,499972000,1310988,-1.7717092,-0.059855044,-9.622296,11.658478,0,0,0,0,1
500972000,500972000,1310988,-1.8004397,-0.11971009,-9.526528,11.667816,0,0,0,0,1
501972000,501972000,1310988,-1.8148049,-0.110133275,-9.615114,11.677429,0,0,0,0,1
502972000,502972000,1310988,-1.7884687,-0.04309563,-9.672575,11.687073,0,0,0,0,1
503972000,503972000,1310988,-1.757344,-0.08379706,-9.593566,11.696533,0,0,0,0,1
504972000,504972000,1310988,-1.7525556,-0.074220255,-9.667787,11.706268,0,0,0,0,1
505972000,505972000,1310988,-1.8339585,-0.14604631,-9.636662,11.716034,0,0,0,0,1
506972000,506972000,1310988,-1.7836803,-0.05746084,-9.591172,11.725616,0,0,0,0,1
507972000,507972000,1310988,-1.8890251,-0.076614454,-9.572019,11.735474,0,0,0,0,1
508972000,508972000,1310988,-1.769315,-0.12689269,-9.615114,11.745361,0,0,0,0,1
509972000,509972000,1310988,-1.8028339,-0.088585466,-9.713276,11.755035,0,0,0,0,1
510972000,510972000,1310988,-1.8483237,-0.08619126,-9.5385,11.764984,0,0,0,0,1
511972000,511972000,1310988,-1.8842367,-0.12210429,-9.56723,11.775024,0,0,0,0,1
512972000,512972000,1310988,-1.8770541,-0.10295067,-9.610326,11.7847595,0,0,0,0,1
513972000,513972000,1310988,-1.9009962,-0.1340753,-9.622296,11.794739,0,0,0,0,1
514972000,514972000,1310988,-1.7645266,-0.12210429,-10.144233,11.804321,0,0,0,0,1
515972000,515972000,1310988,-1.6807296,-0.10534488,-10.0029745,11.810699,0,0,0,0,1
516972000,516972000,1310988,-1.4508862,-0.22266077,-10.508151,11.813202,0,0,0,0,1
517972000,517972000,1310988,-1.0462662,-0.17956513,-9.636662,11.810669,0,0,0,0,1
518972000,518972000,1310988,-0.8523358,-0.16519992,-9.773131,11.808563,0,0,0,0,1
519972000,519972000,1310988,-0.6751649,-0.18435353,-9.794679,11.807007,0,0,0,0,1
520972000,520972000,1310988,-0.58897364,-0.18674773,-9.801862,11.805634,0,0,0,0,1
521972000,521972000,1310988,-0.7302315,-0.21787235,-9.749189,11.80426,0,0,0,0,1
522972000,522972000,1310988,-0.62728083,-0.21787235,-9.107543,11.803741,0,0,0,0,1
523972000,523972000,1310988,-0.61052144,-0.1340753,-9.555259,11.806976,0,0,0,0,1
524972000,524972000,1310988,-0.6823475,-0.15083471,-10.675745,11.811371,0,0,0,0,1
525972000,525972000,1310988,-0.59615624,-0.15083471,-9.938332,11.811035,0,0,0,0,1
526972000,526972000,1310988,-0.7134721,-0.1604115,-9.665392,11.809143,0,0,0,0,1
527972000,527972000,1310988,-0.6584055,-0.1340753,-8.980651,11.808777,0,0,0,0,1
528972000,528972000,1310988,-0.61052144,-0.1436521,-9.631873,11.812653,0,0,0,0,1
529972000,529972000,1310988,-0.7517793,-0.11252748,-10.960655,11.817169,0,0,0,0,1
530972000,530972000,1310988,-0.6512229,-0.12689269,-9.856929,11.81604,0,0,0,0,1
531972000,531972000,1310988,-0.6895301,-0.12689269,-9.528923,11.81366,0,0,0,0,1
532972000,532972000,1310988,-0.58897364,-0.10055647,-8.848969,11.813599,0,0,0,0,1
533972000,533972000,1310988,-0.59615624,-0.093373865,-9.85214,11.818481,0,0,0,0,1
534972000,534972000,1310988,-0.7757214,-0.007182605,-11.252748,11.822662,0,0,0,0,1
535972000,535972000,1310988,-0.581791,-0.076614454,-9.782708,11.82019,0,0,0,0,1
536972000,536972000,1310988,-0.6560113,-0.11252748,-9.248801,11.817413,0,0,0,0,1
537972000,537972000,1310988,-0.5434838,-0.16280572,-8.7292595,11.818665,0,0,0,0,1
538972000,538972000,1310988,-0.7278373,-0.090979666,-10.496181,11.825653,0,0,0,0,1
539972000,539972000,1310988,-0.7015011,-0.01436521,-10.81461,11.8284,0,0,0,0,1
540972000,540972000,1310988,-0.6368576,-0.095768064,-9.574412,11.824463,0,0,0,0,1
541972000,541972000,1310988,-0.7110779,-0.11252748,-8.825027,11.82135,0,0,0,0,1
542972000,542972000,1310988,-0.49081135,-0.047884032,-8.738836,11.824036,0,0,0,0,1
543972000,543972000,1310988,-38.15639,15.629349,0.05267244,11.832336,0,0,0,0,1
544972000,544972000,1310988,-6.8162923,-3.1723173,-9.758766,11.832581,0,0,0,0,1
545972000,545972000,1310988,0.15801731,0.031124622,-9.744401,11.832581,0,0,0,0,1
546972000,546972000,1310988,0.090979666,-0.06943185,-9.7803135,11.832581,0,0,0,0,1
547972000,547972000,1310988,0.04070143,-0.079008654,-9.727641,11.832581,0,0,0,0,1
548972000,548972000,1310988,0.05746084,-0.06703765,-9.78989,11.832581,0,0,0,0,1
549972000,549972000,1310988,0.050278235,-0.050278235,-9.706094,11.832581,0,0,0,0,1
