,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pressure,temperature,lat,lon,alt,vel_n_m_s,vel_e_m_s,vel_d_m_s,mag_x,mag_y,mag_z
184,0.034621093,0.11717909,0.2514024,-0.50517654,-0.045489833,-10.45069,950.2807,11.506226,473981329,85639546,538281,4.93,13.549999,0.11,0.086900346,-0.0129262265,0.47085887
185,-0.07669904,0.096939065,0.22796659,-0.6368576,-0.30406362,-10.469844,950.3195,11.507874,473981585,85641818,538112,-0.19999999,14.559999,0.19999999,0.025700476,-0.035317793,0.47933608
186,-0.12463594,0.05752428,0.16458336,-0.5243302,-0.29209262,-10.295067,950.32263,11.508606,473981461,85643360,537989,-3.12,14.299999,0.13,-0.028325249,-0.09112804,0.4731756
187,-0.11984225,0.014913702,0.104928546,-0.533907,-0.23223756,-9.864111,950.3357,11.508179,473980962,85645571,538017,-5.72,13.37,-0.12,-0.057806242,-0.13710642,0.46184033
188,-0.06231797,-0.009054748,0.04580637,-0.47405192,-0.110133275,-9.6845455,950.3098,11.507477,473980518,85646973,538102,-6.48,12.95,-0.17,-0.06895153,-0.17361179,0.4372011
189,-0.02876214,-0.0037284256,0.018642128,-0.47884035,-0.10295067,-9.617508,950.3087,11.507172,473979788,85649025,538198,-6.87,12.78,-0.04,-0.07394726,-0.19322419,0.43381676
190,-0.007456851,-0.002130529,-0.010120012,-0.45968673,-0.0023942017,-9.703699,950.3087,11.507172,473979291,85650387,538217,-6.87,12.75,-0.04,-0.068314604,-0.21282011,0.42767236
191,0.0,0.0058589545,-0.007456851,-0.59615624,0.059855044,-9.651027,950.30896,11.506805,473978554,85652433,538240,-6.75,12.84,-0.02,-0.07228016,-0.19728495,0.4246951
192,0.007989483,-0.002130529,-0.0058589545,-0.4381389,-0.038307227,-9.595961,950.2936,11.506622,473978070,85653803,538265,-6.67,12.84,-0.049999997,-0.070340924,-0.20316556,0.42195767
193,0.006924219,0.00479369,-0.0037284256,-0.48123455,0.016759412,-9.689334,950.29266,11.506622,473977350,85655860,538270,-6.6,12.9,0.0,-0.071631536,-0.19860654,0.4339994
194,-0.0026631611,0.007989483,-0.004261058,-0.6368576,-0.088585466,-9.787497,950.29,11.506592,473976871,85657236,538262,-6.6499996,12.889999,0.03,-0.071718656,-0.20543379,0.4353937
195,0.0015978967,0.0037284256,0.0037284256,-0.48602295,-0.011971008,-9.672575,950.3033,11.506378,473976151,85659294,538317,-6.64,12.87,-0.03,-0.0587047,-0.19607677,0.44066784
196,-0.41172472,0.0,-0.4644553,-0.48362875,-0.7182605,-9.919178,950.3033,11.506378,473975670,85660661,538328,-6.66,12.799999,-0.04,-0.04161973,-0.25066656,0.40949476
197,-0.18002969,0.06977482,-0.36325517,-0.40701428,-0.39025488,-10.228029,950.28253,11.505981,473975035,85662757,538388,-4.44,13.66,0.0,-0.012231718,-0.34359604,0.3374192
198,-0.021837922,0.11771172,-0.2908172,-0.5386954,-0.01436521,-10.453085,950.29395,11.50647,473974821,85664254,538329,-1.36,14.309999,0.06,0.033253483,-0.37324828,0.30308506
199,0.080960095,0.08894958,-0.22264028,-0.5674258,0.17477672,-10.3932295,950.29395,11.50647,473974950,85666544,538185,3.59,14.049999,0.14,0.08595563,-0.34853217,0.33000302
200,0.1304949,0.04261058,-0.15446335,-0.59376204,0.31603462,-9.9790325,950.3132,11.507782,473975306,85668002,538096,6.1,13.21,0.099999994,0.12058215,-0.28183448,0.37349012
201,0.10013486,0.0127831735,-0.08149273,-0.47644615,0.19632454,-9.763555,950.2978,11.507355,473976089,85670016,538147,8.05,12.03,-0.06,0.13871905,-0.22077909,0.4034253
202,0.053795855,-0.00479369,-0.03834952,-0.48362875,0.0047884034,-9.598354,950.31006,11.506805,473976693,85671277,538211,8.559999,11.639999,-0.08,0.15336539,-0.18216777,0.41269746
203,0.023435818,-0.0010652645,-0.014913702,-0.50757074,-0.04070143,-9.660604,950.2974,11.506683,473977637,85673119,538253,8.78,11.46,-0.04,0.15997209,-0.16765004,0.42139938
204,0.007456851,-0.0053263223,0.0058589545,-0.51475334,-0.038307227,-9.773131,950.3034,11.506714,473978270,85674345,538251,8.7699995,11.509999,0.0,0.15622313,-0.15907466,0.4150833
205,-0.0031957934,-0.0005326322,0.0063915867,-0.50517654,0.062249243,-9.615114,950.3034,11.506714,473979213,85676196,538240,8.66,11.62,0.04,0.16134746,-0.15856197,0.4205348
206,0.40373522,0.002130529,0.48363006,-0.5506664,0.62488663,-10.014946,950.29614,11.506836,473979836,85677437,538246,8.62,11.67,-0.01,0.1456054,-0.13078329,0.44402593
207,0.18908444,0.06498113,0.37603834,-0.48362875,0.320823,-10.115502,950.3044,11.5065,473980689,85679368,538300,6.62,12.78,-0.02,0.116952784,-0.047854632,0.46270406
208,0.017576864,0.113983296,0.28975195,-0.50757074,0.01436521,-10.455479,950.3044,11.5065,473981068,85680796,538246,3.73,13.96,0.02,0.06711447,-0.022402737,0.47634673
209,-0.09054748,0.082558,0.2247708,-0.49320555,-0.272939,-10.247183,950.3047,11.507935,473981206,85683095,538093,-1.09,14.5,0.13,0.013332956,-0.050757777,0.47681904
210,-0.123038046,0.042077947,0.15073492,-0.5793968,-0.2777274,-10.0748005,950.30255,11.50824,473981028,85684627,538020,-3.6699998,14.11,0.08,-0.037908398,-0.096307494,0.46842334
211,-0.09960223,0.009054748,0.08468852,-0.5243302,-0.20829555,-9.727641,950.30255,11.50824,473980495,85686815,538111,-5.8199997,13.28,-0.17,-0.0590432,-0.14315903,0.44910997
212,-0.05273059,-0.004261058,0.036751624,-0.44532153,-0.12689269,-9.557653,950.2977,11.506622,473980049,85688210,538221,-6.42,12.96,-0.14,-0.0683181,-0.17755935,0.44522023
213,-0.028229509,-0.007456851,0.00479369,-0.45968673,-0.1436521,-9.679757,950.29816,11.506256,473979334,85690261,538323,-6.68,12.79,-0.02,-0.07318439,-0.19509481,0.4384119
214,-0.0026631611,0.0053263223,-0.0015978967,-0.6368576,-0.033518825,-9.864111,950.29816,11.506256,473978852,85691627,538329,-6.66,12.84,-0.03,-0.06606275,-0.19835612,0.4250071
215,0.006924219,-0.0010652645,-0.009054748,-0.4165911,-0.02873042,-9.691729,950.298,11.505798,473978138,85693686,538386,-6.5299997,12.92,-0.06,-0.06565202,-0.20120804,0.43118382
216,0.00958738,-0.0031957934,0.002130529,-0.46926352,-0.009576807,-9.619903,950.2659,11.505524,473977670,85695063,538428,-6.44,12.92,-0.049999997,-0.060924612,-0.20672508,0.42955476
217,-0.0010652645,-0.004261058,-0.0037284256,-0.521936,-0.050278235,-9.68694,950.2659,11.505524,473976973,85697135,538438,-6.43,12.969999,-0.04,-0.049848486,-0.19879493,0.43658143
218,-0.21997711,-0.0037284256,-0.0777643,-0.48123455,-0.076614454,-9.548077,950.288,11.505371,473976509,85698517,538453,-6.46,12.94,-0.04,-0.070555344,-0.19951098,0.43313757
219,-0.21358553,0.01917476,-0.21837921,-0.39983168,-0.24181437,-9.76116,950.27106,11.505188,473975841,85700603,538491,-5.35,13.37,0.0,-0.03165959,-0.3101106,0.36864135
220,-0.058056913,0.07190535,-0.23009712,-0.49559975,-0.18195933,-10.18254,950.2796,11.505249,473975530,85702065,538496,-3.06,14.04,-0.03,0.016694566,-0.35587445,0.32924718
221,0.05752428,0.07084008,-0.2050634,-0.4405331,0.12928689,-10.235212,950.2793,11.50592,473975438,85704359,538405,1.35,14.4,0.11,0.052925806,-0.34753633,0.32226777
222,0.103863284,0.046871636,-0.14807177,-0.557849,0.17477672,-10.005369,950.3101,11.50647,473975631,85705878,538320,3.8899999,14.03,0.08,0.09662783,-0.2978122,0.3610857
223,0.09534117,0.004261058,-0.09161274,-0.533907,0.12210429,-9.617508,950.288,11.506134,473976194,85708048,538328,6.21,13.099999,-0.089999996,0.12023427,-0.25046134,0.39154065
224,0.0644485,-0.0005326322,-0.040480047,-0.51954174,0.033518825,-9.598354,950.2768,11.505646,473976671,85709420,538394,6.92,12.69,-0.06,0.12845209,-0.21350539,0.41356343
225,0.028229509,-0.0010652645,-0.007989483,-0.49799395,-0.01436521,-9.691729,950.264,11.505524,473977444,85711427,538441,7.2999997,12.5,0.01,0.13486855,-0.18367366,0.41959313
226,0.017044231,0.0026631611,-0.0005326322,-0.5434838,-0.04309563,-9.720459,950.264,11.505524,473977973,85712757,538436,7.2999997,12.46,0.04,0.13545538,-0.18397854,0.426762
227,0.0005326322,0.008522116,0.004261058,-0.58657944,-0.079008654,-9.615114,950.27216,11.505493,473978761,85714754,538447,7.2599998,12.5,0.02,0.14016317,-0.18062767,0.42347902
228,0.0010652645,0.00479369,0.004261058,-0.46447513,-0.090979666,-9.682152,950.2763,11.505646,473979282,85716088,538439,7.2,12.509999,0.02,0.13442425,-0.1759202,0.4316049
229,0.22210763,0.017576864,0.08149273,-0.63206923,0.23223756,-9.868899,950.2763,11.505646,473980048,85718104,538404,6.5899997,12.86,0.0,0.12518655,-0.11679584,0.44992417
230,0.0793622,0.06391586,0.18375812,-0.5386954,0.059855044,-10.115502,950.2861,11.505737,473980462,85719512,538410,4.71,13.61,0.04,0.08110001,-0.056024935,0.47812665
231,-0.035153728,0.07563378,0.1949434,-0.581791,-0.18674773,-10.25676,950.2906,11.506409,473980752,85721770,538318,0.55,14.48,0.089999996,0.03688814,-0.05278025,0.4740701
232,-0.09161274,0.051665325,0.16192019,-0.59855044,-0.28491,-10.058042,950.2906,11.506409,473980695,85723312,538230,-2.04,14.37,0.12,-0.006609494,-0.09268121,0.4712227
233,-0.10546118,0.021837922,0.10759171,-0.5650316,-0.29209262,-9.849746,950.3045,11.507477,473980312,85725565,538140,-4.71,13.759999,-0.02,-0.035242803,-0.138243,0.46283892
234,-0.06870956,0.0010652645,0.050600063,-0.5602432,-0.22744916,-9.667787,950.30273,11.507202,473979937,85727011,538171,-5.58,13.38,-0.07,-0.050612316,-0.16701183,0.4460662
235,-0.029827405,-0.00479369,0.011717909,-0.45968673,-0.076614454,-9.605537,950.3288,11.5069275,473979301,85729126,538217,-6.0299997,13.11,0.0,-0.05609346,-0.19197476,0.4394688
236,-0.006924219,-0.0026631611,-0.0010652645,-0.49559975,-0.050278235,-9.586384,950.29724,11.50708,473978863,85730521,538213,-6.1099997,13.12,0.03,-0.053314857,-0.20194021,0.43158528
237,0.0015978967,0.007989483,0.0005326322,-0.5602432,-0.021547815,-9.727641,950.3228,11.507477,473978204,85732622,538161,-6.02,13.179999,0.02,-0.05820393,-0.20197016,0.4337073
238,0.0005326322,0.0010652645,-0.002130529,-0.6727707,0.016759412,-9.703699,950.3228,11.507477,473977771,85734030,538120,-5.96,13.23,-0.01,-0.056969296,-0.2079475,0.43121427
239,0.0026631611,-0.00479369,-0.00958738,-0.5554548,-0.009576807,-9.605537,950.3218,11.507843,473977129,85736145,538091,-5.87,13.23,0.049999997,-0.054057557,-0.20398355,0.4317807
240,0.0058589545,0.0037284256,-0.0010652645,-0.5506664,-0.08379706,-9.68694,950.3115,11.508087,473976705,85737554,538063,-5.85,13.21,-0.01,-0.05843565,-0.20393045,0.4281397
241,0.0026631611,-0.0015978967,-0.0053263223,-0.62249243,-0.06703765,-9.696517,950.3115,11.508087,473976069,85739670,538013,-5.8799996,13.25,0.06,-0.0561093,-0.2028018,0.43335137
242,0.0015978967,0.004261058,-0.0010652645,-0.5291186,-0.047884032,-9.691729,950.33356,11.508514,473975643,85741082,537994,-5.9,13.25,0.03,-0.052347776,-0.20442814,0.43439573
243,-0.2146508,0.02609898,0.14114754,-0.51235914,-0.49559975,-10.115502,950.30634,11.508331,473975016,85743202,537991,-5.1099997,13.46,-0.08,-0.021750128,-0.30397308,0.36987478
244,-0.090014845,0.111852765,-0.14114754,-0.6368576,-0.18914193,-10.6398325,950.3379,11.508514,473974727,85744674,538011,-2.75,14.16,0.08,0.022816753,-0.36177453,0.3139362
245,0.04261058,0.1107875,-0.20985709,-0.5506664,0.06464344,-10.6158905,950.3438,11.509308,473974708,85746975,537894,2.4099998,14.33,0.13,0.07681545,-0.36017165,0.30533862
246,0.11664646,0.068176925,-0.18642128,-0.6631939,0.20111294,-10.271125,950.37054,11.510101,473974998,85748463,537774,5.46,13.509999,0.14,0.117656045,-0.3172879,0.3363066
247,0.12144015,0.02609898,-0.113983296,-0.51954174,0.22505496,-9.878476,950.35034,11.510071,473975765,85750498,537728,8.33,11.969999,-0.02,0.14660092,-0.24917458,0.38503316
248,0.07989483,0.0,-0.06178534,-0.48123455,0.019153614,-9.689334,950.334,11.509399,473976403,85751734,537795,9.2,11.25,-0.07,0.17028156,-0.19986986,0.4073846
249,0.049002163,0.0010652645,-0.014913702,-0.50517654,0.06703765,-9.672575,950.3368,11.508789,473977431,85753486,537925,9.67,10.809999,-0.089999996,0.16358283,-0.16716571,0.42014748
250,0.015446335,0.0005326322,0.0015978967,-0.545878,0.047884032,-9.643845,950.34546,11.508514,473978130,85754633,537962,9.69,10.73,-0.01,0.17887476,-0.15410043,0.42451477
251,-0.004261058,-0.0026631611,0.0026631611,-0.5363012,0.050278235,-9.646238,950.3248,11.50824,473979176,85756359,538008,9.59,10.84,-0.02,0.1686853,-0.13963705,0.4194924
252,-0.039947417,0.0005326322,0.1736381,-0.51714754,-0.009576807,-9.622296,950.3187,11.507965,473979866,85757517,538053,9.65,10.73,-0.02,0.18463457,-0.1927766,0.3906898
253,0.05752428,0.013315806,0.011185277,-0.5506664,0.090979666,-9.797073,950.3268,11.508118,473980973,85759148,538042,10.719999,9.679999,0.07,0.18791579,-0.17555349,0.40493086
254,0.05273059,0.006924219,-0.012250541,-0.641646,0.090979666,-9.935937,950.33685,11.508118,473981769,85760162,538034,11.15,9.26,0.02,0.19436373,-0.14445078,0.4188159
255,0.028229509,-0.0053263223,-0.00479369,-0.48123455,0.02633622,-9.564836,950.30634,11.50766,473982987,85761612,538104,11.37,8.98,-0.049999997,0.19607939,-0.12891977,0.4156643
256,0.0063915867,-0.0037284256,0.0053263223,-0.58418524,0.007182605,-9.667787,950.30634,11.50766,473983813,85762571,538139,11.389999,8.929999,-0.049999997,0.1905627,-0.12578805,0.42264843
257,0.00479369,-0.007456851,0.0031957934,-0.6536171,0.016759412,-9.552865,950.3023,11.50705,473985041,85763997,538194,11.36,8.92,-0.01,0.1928228,-0.123035446,0.41693646
258,-0.0031957934,0.0,0.0005326322,-0.5315128,-0.055066638,-9.634268,950.3073,11.507111,473985864,85764955,538205,11.38,8.95,0.0,0.20194238,-0.12826934,0.4129204
259,-0.0063915867,0.0037284256,-0.002130529,-0.62967503,0.021547815,-9.77792,950.3073,11.507111,473987091,85766385,538182,11.389999,8.97,0.02,0.1948716,-0.123396374,0.42109698
260,0.0015978967,0.0015978967,-0.007456851,-0.61052144,-0.14844051,-9.734824,950.33154,11.507294,473987916,85767345,538175,11.36,8.94,-0.04,0.20362233,-0.13189824,0.4162943
261,0.002130529,0.0010652645,-0.0037284256,-0.5315128,-0.009576807,-9.722853,950.317,11.507507,473989143,85768772,538135,11.389999,8.94,0.02,0.20160808,-0.12959252,0.4168183
262,0.002130529,-0.0010652645,0.00479369,-0.6344634,-0.06703765,-9.682152,950.33496,11.507874,473989968,85769727,538104,11.37,8.91,0.04,0.19698657,-0.12250881,0.41491917
263,-0.0010652645,-0.0010652645,-0.0037284256,-0.60094464,-0.062249243,-9.701305,950.3154,11.50824,473991197,85771151,538038,11.41,8.91,0.049999997,0.19695687,-0.12691219,0.4196051
264,0.0058589545,-0.0026631611,0.0010652645,-0.5291186,-0.01436521,-9.68694,950.34607,11.508514,473992024,85772107,537999,11.4,8.91,0.03,0.19442038,-0.12122715,0.41813532
265,-0.0063915867,0.0,-0.0058589545,-0.5602432,-0.088585466,-9.861717,950.34607,11.508514,473993254,85773529,537931,11.42,8.91,0.07,0.20635878,-0.12184013,0.42642727
266,0.0005326322,-0.002130529,-0.0005326322,-0.61770403,-0.05267244,-9.770737,950.3319,11.509277,473994083,85774484,537872,11.42,8.91,0.01,0.20066515,-0.13168846,0.41472048
267,0.0058589545,0.0058589545,-0.0015978967,-0.5793968,-0.076614454,-9.7803135,950.35034,11.509552,473995318,85775904,537835,11.49,8.929999,0.07,0.1985004,-0.11951326,0.41482022
268,-0.0005326322,-0.0015978967,-0.0005326322,-0.7015011,-0.06703765,-9.696517,950.363,11.509613,473996150,85776860,537813,11.469999,8.889999,0.01,0.19615583,-0.11579592,0.41360128
269,0.0031957934,0.0010652645,-0.0010652645,-0.5243302,-0.045489833,-9.773131,950.3545,11.509644,473997386,85778280,537814,11.45,8.91,0.04,0.19781561,-0.121656,0.42283225
270,-0.0015978967,-0.002130529,0.0053263223,-0.41180268,-0.076614454,-9.7324295,950.36176,11.509735,473998217,85779233,537805,11.45,8.92,0.02,0.19844702,-0.12180272,0.42382935
271,-0.0053263223,-0.0005326322,0.0010652645,-0.5386954,-0.090979666,-9.751583,950.3492,11.509857,473999453,85780657,537772,11.46,8.91,-0.02,0.19660167,-0.12764595,0.41692722
272,-0.0005326322,-0.0005326322,0.0,-0.60573304,0.0047884034,-9.7324295,950.3463,11.509796,474000284,85781613,537782,11.45,8.92,-0.02,0.20066331,-0.12772101,0.41929057
273,0.0031957934,0.00958738,0.0031957934,-0.6344634,-0.08140286,-9.787497,950.3634,11.509766,474001520,85783033,537786,11.46,8.87,0.02,0.1956943,-0.12511526,0.42451766
274,0.0015978967,-0.0063915867,0.0026631611,-0.58657944,-0.06464344,-9.655815,950.3634,11.509766,474002351,85783988,537784,11.46,8.91,0.02,0.19973212,-0.12875223,0.42010695
275,0.0,0.0037284256,0.0037284256,-0.46447513,-0.107739076,-9.916783,950.3556,11.509979,474003587,85785411,537753,11.44,8.94,0.01,0.20412275,-0.118896514,0.42036062
276,-0.015978966,-0.008522116,0.0031957934,-0.5674258,-0.1388637,-9.725247,950.3566,11.51001,474004417,85786368,537752,11.48,8.929999,0.0,0.19185552,-0.12376885,0.420182
277,0.0010652645,0.0058589545,-0.00479369,-0.5315128,-0.08619126,-9.840169,950.3566,11.51001,474005652,85787794,537744,11.46,8.95,0.0,0.19762148,-0.12123181,0.422445
278,-0.26418558,-0.10918961,-0.15180019,-1.5562311,-0.51714754,-8.394072,950.403,11.51239,474006480,85788753,537684,11.33,8.8,0.35,0.24454431,-0.1485395,0.3806016
279,-0.32384038,0.077231675,-0.27217507,-1.8483237,-0.557849,-10.295067,950.5815,11.522736,474007731,85790022,536190,12.3,6.6099997,1.8199999,0.29128683,-0.21575987,0.32199174
