timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
142696000,1655588326069886,0,473964366,85474214,538284,538284,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.33,2.01,0.02,3.0021408,0,nan,nan,0,3,0,1,10
143896000,1655588327265886,0,473962826,85474528,538322,538322,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.4,-14.259999,1.9599999,0.03,3.0044098,0,nan,nan,0,3,0,1,10
144696000,1655588328069886,0,473961790,85474738,538320,538320,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.41,-14.259999,1.9599999,-0.02,3.004584,0,nan,nan,0,3,0,1,10
145896000,1655588329265886,0,473960257,85475076,538313,538313,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.12,-13.78,3.1399999,-0.14,2.9171433,0,nan,nan,0,3,0,1,10
146696000,1655588330069886,0,473959331,85475669,538332,538332,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.059999,-11.33,8.33,0.22999999,2.507689,0,nan,nan,0,3,0,1,10
147892000,1655588331265886,0,473958608,85477597,537708,537708,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-0.71,14.49,0.65999997,1.6200145,0,nan,nan,0,3,0,1,10
148696000,1655588332069886,0,473958899,85479077,537205,537205,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.759999,8.44,12.08,0.59,0.96080375,0,nan,nan,0,3,0,1,10
149892000,1655588333265886,0,473960258,85480210,536659,536659,0.25,0.5,1.0,1.0,0.0,0.0,0,0,15.009999,14.88,1.9399999,0.29999998,0.12967797,0,nan,nan,0,3,0,1,10
150692000,1655588334069886,0,473961342,85480150,536647,536647,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.91,14.7,-2.4299998,-0.35999998,6.11895,0,nan,nan,0,3,0,1,10
151892000,1655588335265886,0,473962879,85479652,537561,537561,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.299999,14.0199995,-2.87,-0.83,6.0812507,0,nan,nan,0,3,0,1,10
152692000,1655588336069886,0,473963898,85479421,538024,538024,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.2,14.139999,-1.3399999,-0.26,6.1880646,0,nan,nan,0,3,0,1,10
153896000,1655588337265886,0,473965436,85479432,538111,538111,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.36,14.2699995,1.41,0.08,0.0986111,0,nan,nan,0,3,0,1,10
154696000,1655588338069886,0,473966469,85479668,538071,538071,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,14.16,2.87,-0.02,0.19984019,0,nan,nan,0,3,0,1,10
155896000,1655588339265886,0,473967981,85480235,538128,538128,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,13.87,4.0499997,-0.08,0.28431413,0,nan,nan,0,3,0,1,10
156692000,1655588340069886,0,473968982,85480687,538189,538189,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.41,13.74,4.3199997,-0.049999997,0.30508354,0,nan,nan,0,3,0,1,10
157892000,1655588341265886,0,473970461,85481381,538234,538234,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.38,13.7,4.3399997,0.049999997,0.3070034,0,nan,nan,0,3,0,1,10
158696000,1655588342069886,0,473971458,85481845,538208,538208,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,13.759999,4.31,0.06,0.30368727,0,nan,nan,0,3,0,1,10
159896000,1655588343265886,0,473972949,85482521,538173,538173,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,13.87,4.2,0.02,0.29443702,0,nan,nan,0,3,0,1,10
160696000,1655588344069886,0,473973953,85482968,538168,538168,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,13.84,4.18,0.03,0.29338983,0,nan,nan,0,3,0,1,10
161896000,1655588345265886,0,473975448,85483629,538148,538148,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,13.86,4.14,-0.02,0.29059732,0,nan,nan,0,3,0,1,10
162696000,1655588346069886,0,473976452,85484073,538120,538120,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,13.849999,4.15,-0.04,0.29112092,0,nan,nan,0,3,0,1,10
163896000,1655588347265886,0,473977944,85484736,538082,538082,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,13.82,4.16,0.07,0.2926917,0,nan,nan,0,3,0,1,10
164696000,1655588348069886,0,473978947,85485186,538038,538038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,13.84,4.2,0.049999997,0.29461157,0,nan,nan,0,3,0,1,10
165892000,1655588349265886,0,473980442,85485860,538029,538029,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,13.82,4.25,0.0,0.2984513,0,nan,nan,0,3,0,1,10
166692000,1655588350069886,0,473981447,85486313,538033,538033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,13.849999,4.22,-0.04,0.2960078,0,nan,nan,0,3,0,1,10
167896000,1655588351265886,0,473982940,85486984,538037,538037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,13.86,4.21,-0.02,0.29496065,0,nan,nan,0,3,0,1,10
168696000,1655588352069886,0,473983944,85487435,538001,538001,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,13.86,4.2,0.02,0.29443702,0,nan,nan,0,3,0,1,10
169896000,1655588353265886,0,473985440,85488107,537997,537997,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,13.87,4.23,0.04,0.29653144,0,nan,nan,0,3,0,1,10
170696000,1655588354069886,0,473986445,85488560,537998,537998,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,13.86,4.24,0.0,0.29705504,0,nan,nan,0,3,0,1,10
171896000,1655588355265886,0,473987942,85489235,538017,538017,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,13.86,4.24,-0.01,0.29722956,0,nan,nan,0,3,0,1,10
172696000,1655588356069886,0,473988948,85489689,538026,538026,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,13.86,4.24,0.0,0.29670596,0,nan,nan,0,3,0,1,10
173896000,1655588357265886,0,473990445,85490359,538016,538016,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,13.849999,4.29,0.01,0.30037114,0,nan,nan,0,3,0,1,10
174696000,1655588358069886,0,473991391,85490948,538187,538187,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.009999,11.88,7.3999996,-0.19999999,0.5571091,0,nan,nan,0,3,0,1,10
175896000,1655588359265886,0,473992266,85492716,537948,537948,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.309999,2.99,13.99,0.48999998,1.3599606,0,nan,nan,0,3,0,1,10
176692000,1655588360069886,0,473992156,85494230,537542,537542,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.589999,-6.0099998,13.2699995,0.48999998,1.9963075,0,nan,nan,0,3,0,1,10
177892000,1655588361265886,0,473990964,85495670,537037,537037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.889999,-14.34,3.99,0.35,2.870194,0,nan,nan,0,3,0,1,10
178692000,1655588362069886,0,473989889,85495768,536896,536896,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.95,-14.86,-1.5899999,-0.04,3.2485812,0,nan,nan,0,3,0,1,10
179896000,1655588363265886,0,473988341,85495249,537529,537529,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,-13.96,-3.77,-0.82,3.4056609,0,nan,nan,0,3,0,1,10
180692000,1655588364069886,0,473987328,85494888,538051,538051,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.299999,-14.03,-2.76,-0.47,3.3361967,0,nan,nan,0,3,0,1,10
181896000,1655588365265886,0,473985794,85494637,538254,538254,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.4,-14.4,-0.32,0.04,3.163758,0,nan,nan,0,3,0,1,10
182696000,1655588366069886,0,473984747,85494688,538216,538216,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-14.41,1.1899999,0.01,3.0585148,0,nan,nan,0,3,0,1,10
183896000,1655588367265886,0,473983198,85495005,538245,538245,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,-14.23,2.59,-0.089999996,2.9614744,0,nan,nan,0,3,0,1,10
184696000,1655588368069886,0,473982171,85495307,538315,538315,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,-14.12,3.0,-0.049999997,2.9316297,0,nan,nan,0,3,0,1,10
185896000,1655588369265886,0,473980652,85495799,538349,538349,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.41,-14.07,3.1299999,0.03,2.9225538,0,nan,nan,0,3,0,1,10
186696000,1655588370069886,0,473979631,85496131,538333,538333,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,-14.07,3.06,0.0,2.926917,0,nan,nan,0,3,0,1,10
187896000,1655588371265886,0,473978109,85496613,538327,538327,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,-14.11,2.96,0.0,2.9342475,0,nan,nan,0,3,0,1,10
188696000,1655588372069886,0,473977083,85496929,538296,538296,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.139999,2.9299998,-0.03,2.9366908,0,nan,nan,0,3,0,1,10
189892000,1655588373265886,0,473975555,85497397,538262,538262,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.2,2.95,0.02,2.935993,0,nan,nan,0,3,0,1,10
190696000,1655588374069886,0,473974525,85497714,538240,538240,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.17,2.95,0.01,2.9358182,0,nan,nan,0,3,0,1,10
191896000,1655588375265886,0,473972996,85498186,538218,538218,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-14.179999,2.99,0.0,2.9335494,0,nan,nan,0,3,0,1,10
192696000,1655588376069886,0,473971968,85498509,538220,538220,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,-14.16,3.0,0.0,2.9323275,0,nan,nan,0,3,0,1,10
193896000,1655588377265886,0,473970439,85498989,538206,538206,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-14.15,3.04,0.0,2.929535,0,nan,nan,0,3,0,1,10
194692000,1655588378069886,0,473969411,85499314,538193,538193,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-14.21,3.04,0.03,2.9307568,0,nan,nan,0,3,0,1,10
195896000,1655588379265886,0,473967880,85499795,538238,538238,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-14.15,3.02,-0.03,2.9307568,0,nan,nan,0,3,0,1,10
196696000,1655588380069886,0,473966854,85500115,538243,538243,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-14.12,3.02,0.0,2.9304078,0,nan,nan,0,3,0,1,10
197896000,1655588381265886,0,473965452,85500951,538290,538290,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.11,-11.03,8.79,0.24,2.4682446,0,nan,nan,0,3,0,1,10
198696000,1655588382069886,0,473964850,85502172,537929,537929,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,-5.06,13.5199995,0.57,1.9287633,0,nan,nan,0,3,0,1,10
199896000,1655588383265886,0,473964922,85504456,537198,537198,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.929999,5.96,13.67,0.48999998,1.1592476,0,nan,nan,0,3,0,1,10
200692000,1655588384069886,0,473965538,85505768,537004,537004,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.969999,10.41,10.76,-0.049999997,0.80180424,0,nan,nan,0,3,0,1,10
201896000,1655588385265886,0,473966788,85507226,537530,537530,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.58,12.09,8.09,-0.62,0.5897468,0,nan,nan,0,3,0,1,10
202696000,1655588386069886,0,473967663,85508079,538003,538003,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.37,11.95,7.95,-0.48,0.58712876,0,nan,nan,0,3,0,1,10
203896000,1655588387265886,0,473968924,85509403,538279,538279,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.37,11.38,8.73,-0.08,0.65449846,0,nan,nan,0,3,0,1,10
204692000,1655588388069886,0,473969735,85510377,538282,538282,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,10.95,9.38,0.0,0.7082546,0,nan,nan,0,3,0,1,10
205892000,1655588389265886,0,473970890,85511923,538276,538276,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,10.5,9.94,0.02,0.75834554,0,nan,nan,0,3,0,1,10
206696000,1655588390069886,0,473971644,85512997,538293,538293,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,10.349999,10.099999,0.03,0.77318084,0,nan,nan,0,3,0,1,10
207896000,1655588391265886,0,473972753,85514614,538293,538293,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,10.25,10.15,-0.01,0.78016216,0,nan,nan,0,3,0,1,10
208692000,1655588392069886,0,473973496,85515704,538269,538269,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,10.2,10.23,0.03,0.78679436,0,nan,nan,0,3,0,1,10
209896000,1655588393265886,0,473974541,85517407,538305,538305,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,8.98,11.28,-0.03,0.8981464,0,nan,nan,0,3,0,1,10
210696000,1655588394069886,0,473975143,85518672,538325,538325,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,7.6,12.2699995,-0.01,1.0157815,0,nan,nan,0,3,0,1,10
211896000,1655588395265886,0,473975845,85520725,538329,538329,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,5.5099998,13.36,-0.02,1.179668,0,nan,nan,0,3,0,1,10
212692000,1655588396069886,0,473976203,85522179,538332,538332,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,4.43,13.73,-0.03,1.2580334,0,nan,nan,0,3,0,1,10
213892000,1655588397265886,0,473976628,85524391,538357,538357,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,3.57,13.99,0.0,1.3208652,0,nan,nan,0,3,0,1,10
214696000,1655588398069886,0,473976877,85525894,538350,538350,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,3.36,14.09,0.02,1.3362241,0,nan,nan,0,3,0,1,10
215896000,1655588399265886,0,473977234,85528139,538391,538391,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,3.27,14.09,-0.049999997,1.3425072,0,nan,nan,0,3,0,1,10
216696000,1655588400069886,0,473977472,85529646,538416,538416,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,3.27,14.04,-0.01,1.3414601,0,nan,nan,0,3,0,1,10
217892000,1655588401265886,0,473977834,85531888,538406,538406,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,3.37,14.07,-0.02,1.3357004,0,nan,nan,0,3,0,1,10
218696000,1655588402069886,0,473978078,85533396,538410,538410,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,3.37,14.049999,-0.02,1.3351768,0,nan,nan,0,3,0,1,10
219896000,1655588403265886,0,473978441,85535636,538409,538409,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,3.35,14.07,0.06,1.3367476,0,nan,nan,0,3,0,1,10
220696000,1655588404069886,0,473978684,85537144,538396,538396,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,3.33,14.07,0.0,1.338144,0,nan,nan,0,3,0,1,10
221896000,1655588405265886,0,473979020,85539395,538416,538416,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.429999,2.37,14.219999,-0.08,1.4055136,0,nan,nan,0,3,0,1,10
222692000,1655588406069886,0,473979121,85540932,538467,538467,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.41,0.26,14.42,0.0,1.5524703,0,nan,nan,0,3,0,1,10
223896000,1655588407265886,0,473978943,85543209,538442,538442,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-3.51,14.009999,0.049999997,1.8163642,0,nan,nan,0,3,0,1,10
224692000,1655588408069886,0,473978609,85544678,538380,538380,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-5.6,13.38,0.089999996,1.966986,0,nan,nan,0,3,0,1,10
225896000,1655588409265886,0,473977895,85546730,538343,538343,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-7.3999996,12.469999,0.02,2.1066124,0,nan,nan,0,3,0,1,10
226696000,1655588410069886,0,473977335,85548042,538346,538346,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-7.96,12.09,-0.02,2.1530383,0,nan,nan,0,3,0,1,10
227896000,1655588411265886,0,473976459,85549949,538349,538349,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,-8.179999,11.91,0.03,2.1725857,0,nan,nan,0,3,0,1,10
228692000,1655588412069886,0,473975864,85551225,538327,538327,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,-8.179999,11.92,0.04,2.1722367,0,nan,nan,0,3,0,1,10
229896000,1655588413265886,0,473974985,85553133,538266,538266,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-8.08,12.03,0.06,2.162114,0,nan,nan,0,3,0,1,10
230696000,1655588414069886,0,473974401,85554421,538239,538239,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,-8.0199995,12.04,0.0,2.1584487,0,nan,nan,0,3,0,1,10
231892000,1655588415265886,0,473973538,85556344,538182,538182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-8.0,12.11,0.0,2.154609,0,nan,nan,0,3,0,1,10
232692000,1655588416069886,0,473972959,85557639,538176,538176,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,-7.96,12.07,0.02,2.1540854,0,nan,nan,0,3,0,1,10
233892000,1655588417265886,0,473972080,85559548,538132,538132,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-8.559999,11.679999,-0.01,2.2033036,0,nan,nan,0,3,0,1,10
234696000,1655588418069886,0,473971422,85560755,538129,538129,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,-9.65,10.78,0.07,2.3008676,0,nan,nan,0,3,0,1,10
235896000,1655588419265886,0,473970281,85562330,538091,538091,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-11.4,8.929999,0.049999997,2.476622,0,nan,nan,0,3,0,1,10
236696000,1655588420069886,0,473969421,85563221,538059,538059,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-12.25,7.75,0.01,2.5773277,0,nan,nan,0,3,0,1,10
237896000,1655588421265886,0,473968054,85564355,538018,538018,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-12.95,6.58,0.01,2.6710517,0,nan,nan,0,3,0,1,10
238692000,1655588422069886,0,473967106,85565036,537986,537986,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-13.16,6.18,0.01,2.7022934,0,nan,nan,0,3,0,1,10
239892000,1655588423265886,0,473965681,85565999,537965,537965,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-13.21,5.96,0.049999997,2.7171285,0,nan,nan,0,3,0,1,10
240696000,1655588424069886,0,473964723,85566636,537938,537938,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,-13.15,6.0299997,0.04,2.7111943,0,nan,nan,0,3,0,1,10
241896000,1655588425265886,0,473963491,85567933,537928,537928,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.16,-8.53,11.309999,0.32999998,2.2170918,0,nan,nan,0,3,0,1,10
242696000,1655588426069886,0,473963127,85569348,537527,537527,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-1.05,14.429999,0.64,1.6435765,0,nan,nan,0,3,0,1,10
243896000,1655588427265886,0,473963748,85571404,536775,536775,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.88,11.759999,9.099999,0.48999998,0.6583381,0,nan,nan,0,3,0,1,10
244696000,1655588428069886,0,473964756,85571921,536425,536425,0.25,0.5,1.0,1.0,0.0,0.0,0,0,15.04,15.009999,0.5,0.31,0.033161256,0,nan,nan,0,3,0,1,10
245892000,1655588429265886,0,473966286,85571201,536317,536317,0.25,0.5,1.0,1.0,0.0,0.0,0,0,15.04,12.7699995,-7.93,-0.31,5.7271233,0,nan,nan,0,3,0,1,10
246692000,1655588430069886,0,473967157,85570274,536888,536888,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,11.559999,-8.82,-1.01,5.6309557,0,nan,nan,0,3,0,1,10
247896000,1655588431265886,0,473968433,85568991,537871,537871,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.23,12.37,-7.02,-0.39,5.7669168,0,nan,nan,0,3,0,1,10
248696000,1655588432069886,0,473969367,85568336,538029,538029,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.32,13.309999,-5.22,-0.06,5.90951,0,nan,nan,0,3,0,1,10
249892000,1655588433265886,0,473970860,85567713,538016,538016,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,14.2,-2.71,-0.02,6.0939918,0,nan,nan,0,3,0,1,10
250696000,1655588434069886,0,473971897,85567480,538047,538047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,14.349999,-1.68,-0.08,6.1658993,0,nan,nan,0,3,0,1,10
251892000,1655588435265886,0,473973448,85567275,538133,538133,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.41,14.38,-1.01,-0.02,6.212499,0,nan,nan,0,3,0,1,10
252696000,1655588436069886,0,473974492,85567173,538172,538172,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,14.41,-0.9,-0.04,6.220528,0,nan,nan,0,3,0,1,10
253896000,1655588437265886,0,473976046,85567024,538177,538177,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,14.4,-1.01,0.0,6.212499,0,nan,nan,0,3,0,1,10
254696000,1655588438069886,0,473977092,85566914,538196,538196,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,14.42,-1.0799999,0.01,6.2083106,0,nan,nan,0,3,0,1,10
255892000,1655588439265886,0,473978647,85566736,538246,538246,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,14.41,-1.16,-0.02,6.2027254,0,nan,nan,0,3,0,1,10
256696000,1655588440069886,0,473979693,85566609,538256,538256,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,14.42,-1.1899999,-0.03,6.2001076,0,nan,nan,0,3,0,1,10
257896000,1655588441265886,0,473981247,85566423,538292,538292,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.42,14.38,-1.16,0.0,6.2023764,0,nan,nan,0,3,0,1,10
258696000,1655588442069886,0,473982290,85566300,538289,538289,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,14.42,-1.13,0.02,6.2048197,0,nan,nan,0,3,0,1,10
259892000,1655588443265886,0,473983846,85566123,538251,538251,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,14.44,-1.1,0.03,6.2069144,0,nan,nan,0,3,0,1,10
260692000,1655588444069886,0,473984893,85566006,538237,538237,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.46,14.41,-1.09,-0.03,6.2072635,0,nan,nan,0,3,0,1,10
261892000,1655588445265886,0,473986448,85565833,538189,538189,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.44,14.42,-1.0799999,0.02,6.2079616,0,nan,nan,0,3,0,1,10
262692000,1655588446069886,0,473987492,85565714,538153,538153,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.45,14.389999,-1.12,0.04,6.205169,0,nan,nan,0,3,0,1,10
263896000,1655588447265886,0,473989049,85565536,538082,538082,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,14.44,-1.13,0.06,6.204994,0,nan,nan,0,3,0,1,10
264696000,1655588448069886,0,473990096,85565416,538038,538038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.469999,14.42,-1.12,0.04,6.204994,0,nan,nan,0,3,0,1,10
265896000,1655588449265886,0,473991652,85565239,537969,537969,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.48,14.45,-1.0799999,0.06,6.2079616,0,nan,nan,0,3,0,1,10
266696000,1655588450069886,0,473992682,85565252,538062,538062,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.04,13.87,2.1399999,-0.19999999,0.15358898,0,nan,nan,0,3,0,1,10
267896000,1655588451265886,0,473994005,85566284,537883,537883,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.34,9.599999,10.69,0.47,0.8389798,0,nan,nan,0,3,0,1,10
268692000,1655588452069886,0,473994497,85567644,537459,537459,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.67,3.86,14.139999,0.55,1.3039354,0,nan,nan,0,3,0,1,10
269892000,1655588453265886,0,473994484,85569979,537097,537097,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.83,-3.37,14.46,0.02,1.8001325,0,nan,nan,0,3,0,1,10
270692000,1655588454069886,0,473994148,85571478,537266,537266,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.679999,-5.5299997,13.599999,-0.34,1.9573866,0,nan,nan,0,3,0,1,10
271892000,1655588455265886,0,473993498,85573593,537665,537665,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5,-6.18,13.099999,-0.28,2.011492,0,nan,nan,0,3,0,1,10
272692000,1655588456069886,0,473993059,85575004,537801,537801,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.49,-5.89,13.25,-0.08,1.9889772,0,nan,nan,0,3,0,1,10
273896000,1655588457265886,0,473992461,85577140,537830,537830,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-5.18,13.53,0.02,1.9367919,0,nan,nan,0,3,0,1,10
274696000,1655588458069886,0,473992100,85578603,537833,537833,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-4.7999997,13.71,0.01,1.9074703,0,nan,nan,0,3,0,1,10
275896000,1655588459265886,0,473991601,85580797,537816,537816,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.54,-4.5099998,13.84,0.0,1.8861773,0,nan,nan,0,3,0,1,10
276692000,1655588460069886,0,473991277,85582279,537819,537819,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-4.39,13.83,0.0,1.8783232,0,nan,nan,0,3,0,1,10
277896000,1655588461265886,0,473990799,85584485,537805,537805,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.549999,-4.43,13.849999,0.01,1.8804177,0,nan,nan,0,3,0,1,10
278696000,1655588462069886,0,473990475,85585969,537777,537777,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.53,-4.45,13.83,-0.03,1.8821629,0,nan,nan,0,3,0,1,10
279896000,1655588463265886,0,473989991,85588169,537783,537783,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-4.49,13.78,0.04,1.8854792,0,nan,nan,0,3,0,1,10
280692000,1655588464069886,0,473989666,85589648,537735,537735,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.509999,-4.35,13.849999,0.04,1.8751817,0,nan,nan,0,3,0,1,10
281896000,1655588465265886,0,473989271,85591885,537702,537702,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.5199995,-2.71,14.259999,0.03,1.7584192,0,nan,nan,0,3,0,1,10
282696000,1655588466069886,0,473989133,85593428,537655,537655,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.559999,-1.06,14.5199995,0.049999997,1.6439255,0,nan,nan,0,3,0,1,10
283896000,1655588467265886,0,473989144,85595749,537591,537591,0.25,0.5,1.0,1.0,0.0,0.0,0,0,14.58,1.16,14.53,0.08,1.4905112,0,nan,nan,0,3,0,1,10
