,0
1178,-0.0016387571425331667
1179,-0.0017381473673107844
1180,-0.00182869920880269
1181,-0.0017748460143706623
1182,-0.001907362939989359
1183,-0.00205914047851115
1184,-0.002273601318693638
1185,-0.002241582272594501
1186,-0.0022697581087898324
1187,-0.0023224998287612836
1188,-0.002392247954683852
1189,-0.0025502731523277034
1190,-0.002709237300473821
1191,-0.002791368444912667
1192,-0.002866219205634717
1193,-0.002953613604041612
1194,-0.0029021088999498486
1195,-0.003034452346680574
1196,-0.003062861949656318
1197,-0.0031046651413749946
1198,-0.0031306407559750457
1199,-0.0032917488485285644
1200,-0.003381623008272786
1201,-0.003428947093981389
1202,-0.0033847696288216668
1203,-0.0033203384875759344
1204,-0.003133336204091249
1205,-0.0030782373994126077
1206,-0.0028279802570355945
1207,-0.002742920343333972
1208,-0.0026037122892597834
1209,-0.0025070194861196654
1210,-0.00248464656647342
1211,-0.002258343707257213
1212,-0.00219808560861935
1213,-0.001954774624578639
1214,-0.0019446086344196334
1215,-0.0019247017887856078
1216,-0.002012411950599597
1217,-0.001978099418108529
1218,-0.002027042300574308
1219,-0.0021177182192598488
1220,-0.0020213632702329254
1221,-0.0019613912685207645
1222,-0.001799195893058019
1223,-0.0016767814866070231
1224,-0.0014715357812915334
1225,-0.0014666317718610323
1226,-0.0014748512970660245
1227,-0.001496136806479089
1228,-0.0014797994879087277
1229,-0.0015447422804655134
1230,-0.0014563538639460435
1231,-0.0015708379615546322
1232,-0.0015702192944598455
1233,-0.0015793786614347845
1234,-0.0014723372855849444
1235,-0.0013730835520865234
1236,-0.001386581610134101
1237,-0.0014346040040710134
1238,-0.0014711124291429088
1239,0.018370162641568093
1240,0.11837015838927291
1241,0.21837017578204998
1242,0.3183702377382111
1243,0.4183702614971859
1244,0.5107016016754072
1245,0.5041285216243051
1246,0.49731794420092357
1247,0.49683366754008346
1248,0.496330648793145
1249,0.49581166362231543
1250,0.49487141441571486
1251,0.4934567816195369
1252,0.491357432427189
1253,0.4886018555734845
1254,0.4852198766947589
1255,0.4816387185878528
1256,0.4776421915442676
1257,0.47322405032403664
1258,0.46824562004214487
1259,0.46294688088798414
1260,0.45685922977951005
1261,0.4497851745309387
1262,0.4419065974112355
1263,0.43373272421011977
1264,0.42463274749374535
1265,0.4144909106889028
1266,0.40333173002302597
1267,0.3917198108398321
1268,0.37924210149861387
1269,0.3656579342606253
1270,0.3511463266058562
1271,0.3359192347213187
1272,0.3197076867531873
1273,0.302588751891105
1274,0.2847623478421883
1275,0.2667934046262385
1276,0.24864277012725497
1277,0.23018860805320207
1278,0.2117123743716412
1279,0.19399336807832293
1280,0.1763878710904178
1281,0.15909490984736108
1282,0.14221855894953941
1283,0.12616657336115425
1284,0.1107943576333078
1285,0.09618312535036089
1286,0.08245219179005073
1287,0.06954450308837767
1288,0.05735189372629789
1289,0.046262844367784585
1290,0.036106459527903874
1291,0.026779504307748843
1292,0.018148708087552312
1293,0.010426165200816925
1294,0.0033604314002761444
1295,-0.003001156750613886
1296,-0.0087154672865412
1297,-0.013726076151447013
1298,-0.018199208587615142
1299,-0.022275309919647362
1300,-0.025890288451960577
1301,-0.028932489352538542
1302,-0.031529194558949813
1303,-0.033909299437109595
1304,-0.03567677046606529
1305,-0.03688211069235881
1306,-0.037880716287013234
1307,-0.03852343869651873
1308,-0.03864859687052665
1309,-0.03861273607874919
1310,-0.03840683159929325
1311,-0.037763019933357234
1312,-0.03758609502255924
1313,-0.036735228505238623
1314,-0.03572213153470579
1315,-0.03471909442981592
1316,-0.033568737780022236
1317,-0.032273927010920175
1318,-0.03090685862441484
1319,-0.029470426057371654
1320,-0.02797964271388236
1321,-0.026344325673613132
1322,-0.024747577605633026
1323,-0.02310082432777299
1324,-0.02170317018092403
1325,-0.020119486823912455
1326,-0.018437115306408222
1327,-0.01683246042085531
1328,-0.015157643033569994
1329,-0.01365964806129932
1330,-0.012187302499657333
1331,-0.010774091912050799
1332,-0.009467737316616393
1333,-0.008223147571497088
1334,-0.007129798949079377
1335,-0.006112572862702976
1336,-0.0051183077416565555
1337,-0.00413535758213431
1338,-0.0033711584434405386
1339,-0.002628289377543898
1340,-0.001817502976866061
1341,-0.0011435572959768877
1342,-0.0005049198463675555
1343,0.0003019257760601611
1344,0.0009580783162835243
1345,0.0014540908079792312
1346,0.0019093872635415335
1347,0.00231904177381976
1348,0.0027302954093041958
1349,0.0030551551580159913
1350,0.003347297106766498
1351,0.003689820571344381
1352,0.003968517492474349
1353,0.004221642415939946
1354,0.004455645764260733
1355,0.004602286990797086
1356,0.004748995571705353
1357,0.0048284931474698685
1358,0.0047724112108767595
1359,0.004723846862527631
1360,0.004717696287920857
1361,0.004580514021624319
1362,0.004367077693641502
1363,0.004214557538155243
1364,0.00388641174916442
1365,0.003609287469858132
1366,0.0034490388776592866
1367,0.003215334740631511
1368,0.0030495878544446586
1369,0.002848570704981188
1370,0.002524969617221341
1371,0.0023077719486374443
1372,0.0020833717549349133
1373,0.001919045422108121
1374,0.001732921992219191
1375,0.0013133097301095001
1376,0.0008658571940864933
1377,0.0006580993234872633
1378,0.0005840020340967989
1379,0.0002642018082935
1380,0.00018243707036464
1381,5.0526041248097776e-05
1382,1.870980629294333e-05
1383,-0.0002713866481148589
1384,-0.016471495736683345
1385,-0.030967494111253765
1386,-0.04481807017186408
1387,-0.057846735728880126
1388,-0.06941881270024006
1389,-0.07979277635296239
1390,-0.08903089955994056
1391,-0.09769749736627574
1392,-0.10536900753881857
1393,-0.11208915948973307
1394,-0.11781919580727737
1395,-0.1230693927037951
1396,-0.1274382468212494
1397,-0.13101714492796368
1398,-0.1336515985037775
1399,-0.13590047058206142
1400,-0.13720620319997823
1401,-0.13783633581686539
1402,-0.13797099999731433
1403,-0.13772913541339643
1404,-0.1369397714590447
1405,-0.1357129924252969
1406,-0.13409279510462144
1407,-0.13218529764687414
1408,-0.1297727697237077
1409,-0.1270060265591959
1410,-0.12383133744455098
1411,-0.12041797957724544
1412,-0.11670830703689143
1413,-0.11265337012919156
1414,-0.10856515710599003
1415,-0.10475137813426073
1416,-0.10071362996041479
1417,-0.09646950875496046
1418,-0.09196952369679387
1419,-0.08760266856542478
1420,-0.08307589454723696
1421,-0.07870814178198884
1422,-0.07436283622991441
1423,-0.07030950997023863
1424,-0.06625691900639995
1425,-0.062238463594755614
1426,-0.05830240906334766
1427,-0.054442755270821555
1428,-0.0505842155628971
1429,-0.04687632810438479
1430,-0.04340470424903308
1431,-0.04032523435374117
1432,-0.03707789801039228
1433,-0.03411875179855693
1434,-0.03114991750702569
1435,-0.028350445720016493
1436,-0.02572652438171674
1437,-0.02319524140621283
1438,-0.020901303014242995
1439,-0.018730791827120022
1440,-0.016811735264165885
1441,-0.01499884905388903
1442,-0.013216890468773567
1443,-0.01164238207592135
1444,-0.010088471515804085
1445,-0.00862749471005704
1446,-0.007217214483262715
1447,-0.006055347747984627
1448,-0.0048736174572170336
1449,-0.003710030702637962
1450,-0.0027786196883371646
1451,-0.0020702860991758743
1452,-0.0013322524150982745
1453,-0.0007896521521226855
1454,-0.00019132029714711668
1455,0.00030204329607013997
1456,0.0006746959372909088
1457,0.0009952227881699922
1458,0.0013174833456751644
1459,0.0015094421597215712
1460,0.0016715349757389889
1461,0.0018835788252937055
1462,0.0020405630859477598
1463,0.00211831396804283
1464,0.0021525495968653958
1465,0.0023779229275519686
1466,0.0024151404833883047
1467,0.0022909807838313646
1468,0.0022569982113683144
1469,0.002145157422716572
1470,0.002059569560237726
1471,0.0018259178170172165
1472,0.0016125750721409377
1473,0.0015423093106814556
1474,0.00149726521502561
1475,0.0014593120450423036
1476,0.001372963612921409
1477,0.0013000205470092357
1478,0.0012102564588236566
1479,0.0012142558952196022
1480,0.0011225583927853423
1481,0.0011051802008871612
1482,0.0011131035705740488
1483,0.0007975776863167988
1484,0.0006923746137216478
1485,-0.025164067629731116
1486,-0.04329538390172212
1487,-0.06064284934659008
1488,-0.07617679514450769
1489,-0.0901204297369636
1490,-0.10235621719848444
1491,-0.11323348353056378
1492,-0.12294060452384516
1493,-0.13158870852579302
1494,-0.13907480955583157
1495,-0.14608647606671088
1496,-0.15199674580801018
1497,-0.1569538747923185
1498,-0.16075210750920657
1499,-0.16384397875766424
1500,-0.1660976764138227
1501,-0.16740508970793855
1502,-0.16771694426963052
1503,-0.16789500681996175
1504,-0.16740486052482045
1505,-0.16625589552584918
1506,-0.1645731248477477
1507,-0.16236805220980266
1508,-0.15960964239811115
1509,-0.15639067637829807
1510,-0.15254577943209544
1511,-0.1485567772342197
1512,-0.1441492611979895
1513,-0.13954047782072526
1514,-0.1347960626009582
1515,-0.1301007880614201
1516,-0.12525359057940422
1517,-0.12024756919657809
1518,-0.11508674098370532
1519,-0.10957882130474002
1520,-0.10417362659224397
1521,-0.09888376191771003
1522,-0.09352590625148721
1523,-0.08836426316530585
1524,-0.08329783929847746
1525,-0.07817566663818289
1526,-0.073167105142465
1527,-0.0683575860016767
1528,-0.06365848856040555
1529,-0.05910591870904141
1530,-0.05475090470543836
1531,-0.050497304231573475
1532,-0.04652759479589932
1533,-0.042857173047610615
1534,-0.03920398141346104
1535,-0.03552807327597407
1536,-0.032124644767258154
1537,-0.02907942883543825
1538,-0.02605525064061601
1539,-0.023258833355274625
1540,-0.02070313792135973
1541,-0.018202189878009138
1542,-0.01596059181724428
1543,-0.013845215722126972
1544,-0.012019082091006923
1545,-0.010334716680375639
1546,-0.00882942859199272
1547,-0.007465682724079376
1548,-0.006226273154047826
1549,-0.0050529319839925846
1550,-0.003957268994054409
1551,-0.0029091056058960767
1552,-0.00210249778641813
1553,-0.0012145669476403811
1554,-0.00045774429041804335
1555,0.00031717583718608554
1556,0.0008612272494679955
1557,0.001420679665423859
1558,0.0017352886898849445
1559,0.0018428668635268445
1560,0.002066268901088281
1561,0.0022591179642243667
1562,0.0025017024377808512
1563,0.002573287975690428
1564,0.0025723710522322866
1565,0.002641074039474561
1566,-0.01725890144861528
1567,-0.11725890674561666
1568,-0.2172589241383938
1569,-0.31725896699596173
1570,-0.41725899712113423
1571,-0.4578611610758553
1572,-0.44898950804084053
1573,-0.4388103207539532
1574,-0.4276746504562698
1575,-0.42638916871331206
1576,-0.429392078714779
1577,-0.4314019955615048
1578,-0.4326168952703002
1579,-0.43302494944579456
1580,-0.43250826883854115
1581,-0.43096580279207175
1582,-0.4286720617522313
1583,-0.4254666811983605
1584,-0.4213553907084107
1585,-0.4163506871285133
1586,-0.41046339936099646
1587,-0.40390882584667726
1588,-0.39670426354477045
1589,-0.38872117892323543
1590,-0.379985355082853
1591,-0.37061205839960804
1592,-0.36033770918914715
1593,-0.3492762178273401
1594,-0.337485064713434
1595,-0.32480573789030687
1596,-0.3115145112405733
1597,-0.29756153743605673
1598,-0.28320546235787475
1599,-0.26854421722561067
1600,-0.2535761404616585
1601,-0.2384980748996345
1602,-0.22337599981274667
1603,-0.20789783145618507
1604,-0.1925970890301823
1605,-0.1774079396840778
1606,-0.1626441669374739
1607,-0.14828835287339862
1608,-0.13460818973993477
1609,-0.12149008547109877
1610,-0.1089854216487185
1611,-0.09699950744785192
1612,-0.08574184806938752
1613,-0.0751175044066721
1614,-0.06525769016098837
1615,-0.05603471213839484
1616,-0.047623583480513036
1617,-0.04000641517173949
1618,-0.033029917446945084
1619,-0.026516980775597856
1620,-0.020631909718128387
1621,-0.01517406591383776
1622,-0.01050686566964133
1623,-0.006052346085757913
1624,-0.002274913965002282
1625,0.0011097274485972288
1626,0.004207294661482188
1627,0.006845327313656242
1628,0.009125028977656614
1629,0.011026134772889305
1630,0.012584900832010418
1631,0.013555156474961767
1632,0.014412180378720725
1633,0.0151098901844447
1634,0.015682064937255512
1635,0.01583919351961196
1636,0.015900086200838923
1637,0.015926874524240377
1638,0.015690839467578054
1639,0.015362863783390406
1640,0.015084152920287424
1641,0.014704913428929878
1642,0.014132529228213958
1643,0.013396740010805819
1644,0.012666562596691095
1645,0.011977730453692787
1646,0.011282581769313047
1647,0.010363803837775113
1648,0.009464787857211015
1649,0.008556673943480008
1650,0.0077443464773192024
1651,0.006753069012864503
1652,0.005900765644717648
1653,0.0051577571590908575
1654,0.004520413550042094
1655,0.003767671402743713
1656,0.00297946902482864
1657,0.0022633462654284777
1658,0.0016962004268475067
1659,0.0011259651361732134
1660,0.0006736465332581378
1661,0.00032547809749669445
1662,7.089174968164999e-05
1663,-0.00051814129312404
1664,-0.0009750355115262389
1665,-0.0013726638923325777
1666,-0.001775148408762538
1667,-0.0023482719796820858
1668,-0.00274663170928292
1669,-0.0031139294869503963
1670,-0.0033333188464246236
1671,-0.0036040907426562957
1672,-0.003866899162155422
1673,-0.004114821947151118
1674,-0.004290281040923232
1675,-0.004529133967683985
1676,-0.004700089294876485
1677,-0.004844320851912449
1678,-0.004776867103649493
1679,-0.004751915237305385
1680,-0.00468334937796208
1681,-0.00456434623489934
1682,-0.004336391602021749
1683,-0.004189126933742317
1684,-0.003942912581567747
1685,-0.0036497587256890613
1686,-0.003504819374790179
1687,-0.003212629297584881
1688,-0.0030368891361832653
1689,-0.0028285147629964744
1690,-0.00254095450308572
1691,-0.0024467958922734646
1692,-0.002303181856416698
1693,-0.0020246940648819523
1694,-0.00180034505540912
1695,-0.0018700826771054443
1696,-0.0018412626453624555
1697,-0.0015802549685514477
1698,-0.001547459564639909
1699,-0.0015705316201201688
1700,-0.0013639207473648133
1701,-0.0014026707106552156
1702,-0.0011998165311766012
1703,-0.0009800607970233766
1704,-0.0008591223935146166
1705,-0.0006477663479619644
1706,-0.0005109156778062611
1707,-0.0005374057002809778
1708,-0.0004556196037587556
1709,-0.0003734697426986022
1710,-0.00037197088510654
1711,-0.0002583153099345011
1712,-0.00017213415602499333
1713,-9.943095571065223e-05
1714,4.537331720492667e-05
1715,8.382509416014999e-05
1716,0.00013089031117071446
1717,0.0002445921813326
1718,0.0003375651514807978
1719,0.00023382738661570444
1720,0.00029563981789259446
1721,0.00034753534286261444
1722,0.00032082561653825557
1723,0.06021056478593956
1724,0.1602105668998421
1725,0.26021060975741006
1726,0.36021062715018715
1727,0.46021067000775506
1728,0.5413259220786476
1729,0.5391066209887901
1730,0.5371700554722365
1731,0.5359225035353165
1732,0.535304473060302
1733,0.5351612590763102
1734,0.5352927592564904
1735,0.5354626094117582
1736,0.5356570521888323
1737,0.5359366364942629
1738,0.536127558763996
1739,0.5361026860294896
1740,0.5358801046584768
1741,0.5352226037575755
1742,0.5342283691942782
1743,0.5328725855298577
1744,0.5309024383203119
1745,0.5282557552786709
1746,0.5248040665348711
1747,0.5207049991445507
1748,0.5158129263347807
1749,0.5099718444303423
1750,0.5032010748413267
1751,0.49559363408267515
1752,0.4868926906396206
1753,0.47714369916391064
1754,0.46608639676020575
1755,0.453897375387163
1756,0.440153308360949
1757,0.4248812138247027
1758,0.40795861886661616
1759,0.38959714226522235
1760,0.369642193641197
1761,0.3481951483270918
1762,0.32547953625738074
1763,0.30203766198515497
1764,0.2775957599097033
1765,0.252455059408717
1766,0.2267699471431927
1767,0.2007593693852433
1768,0.17499862669076183
1769,0.14966613175095425
1770,0.12539164794323984
1771,0.10236640948104006
1772,0.07958976467375209
1773,0.0589256789190887
1774,0.03989934209222498
1775,0.021995174938113597
1776,0.005742241591820168
1777,-0.008754397540551136
1778,-0.02145411179357839
1779,-0.03294112235771502
1780,-0.042971796437625394
1781,-0.05167707844442849
1782,-0.059359068015044286
1783,-0.06629103227690226
1784,-0.07229958719837833
1785,-0.0773083931560888
1786,-0.0815816269837335
1787,-0.08521392475695398
1788,-0.08801060178316249
1789,-0.09014817362664339
1790,-0.09150060230486336
1791,-0.0925758785651831
1792,-0.09303050784322395
1793,-0.09298392637447983
1794,-0.09250606047474755
1795,-0.09173573781778734
1796,-0.09038166666055465
1797,-0.0886067643689961
1798,-0.08638163184202377
1799,-0.08422610095476436
1800,-0.08170309403630124
1801,-0.07891203581620364
1802,-0.07589666971227052
1803,-0.07299518979265576
1804,-0.06984942486074859
1805,-0.06671893371042005
1806,-0.0633149939960269
1807,-0.05993011213113938
1808,-0.05649561848739123
1809,-0.0529699736246355
1810,-0.04968008816218066
1811,-0.04633620715711269
1812,-0.04307339458709754
1813,-0.03983513262198398
1814,-0.03680011533891741
1815,-0.03371499035018755
1816,-0.030711040748632294
1817,-0.027903693975038907
1818,-0.024940782793869777
1819,-0.022320968289721563
1820,-0.019731413596593535
1821,-0.01730586998218102
1822,-0.015058379368803124
1823,-0.013005678490275403
1824,-0.01112017051608549
1825,-0.009413963317684047
1826,-0.007771481121876826
1827,-0.006402317619700633
1828,-0.005043100983157797
1829,-0.003760494342415972
1830,-0.0024996378798590635
1831,-0.0013410422879573311
1832,-0.00023965205646241108
1833,0.0008435997572669545
1834,0.001668411528149821
1835,0.0024906978283957054
1836,0.0031238703046959156
1837,0.0037574986007531423
1838,0.004395232075750504
1839,0.0047101743706624245
1840,0.004957884651978103
1841,0.0051282364636264
1842,0.005429704573732207
1843,0.005623613863437194
1844,0.005718557426428777
1845,0.005704405368889046
1846,0.0058049932027824415
1847,0.00573628092089149
1848,0.0056520408461327235
1849,0.005515981831762551
1850,0.005358601147976243
1851,0.005257837607025675
1852,0.00509909964988468
1853,0.004930135478354214
1854,0.004859377291500807
1855,0.004693765305043718
1856,0.004516088991928401
1857,0.004193852053016783
1858,0.003991452547379594
1859,0.0035072974809160977
1860,0.0032665868976595766
1861,0.002874092918979359
1862,0.00251287193168704
1863,0.0019810027225804112
1864,0.0015096731253749856
1865,0.0011454970127613145
1866,0.0008665761287954278
1867,0.0004787569445966711
1868,0.00016183894478459223
1869,-6.723972306168333e-05
1870,-0.00030052570912437445
1871,-0.00037864020296863107
1872,-0.00040679557820447784
1873,-0.0003604842908917344
1874,-0.00038451997225663555
1875,-0.0005270030467215944
1876,-0.0005071427698239179
1877,-0.0004583497922159378
1878,-0.0004157773537277167
1879,-0.0003658441837412289
1880,-0.0003462907257428444
1881,-0.00034084111406883
1882,-0.0003532202046411111
1883,-9.45267489280211e-05
1884,3.5510533764625554e-05
1885,4.413380577573222e-05
1886,7.613565422833778e-05
1887,0.00030180027283823667
1888,0.0005459057583548611
1889,0.0008026475988599789
1890,0.00089801769709905
1891,0.0008613183497574212
1892,0.0008375917218272133
1893,0.0007953046990815378
1894,0.0007128768261667911
1895,0.0008696534214510978
1896,0.0009657564600340956
1897,0.0009750560743448867
1898,0.0009249227765667577
1899,0.0008811701277811367
1900,0.0009156129763396078
1901,0.0007645240694255877
1902,0.0006509733837272433
1903,0.00067930920247137
1904,0.0005409721397387466
1905,0.0004956554371301756
1906,0.00040201494568586004
1907,0.00037228594823188443
1908,0.00040274148163487665
1909,0.00030614227433369223
1910,0.00027993151785452
1911,0.00047989356553825664
1912,0.0006670472053738211
1913,0.0006428221678238267
1914,0.0005687517119567678
1915,0.0007420935356899423
1916,0.0008497879561022766
1917,0.001004246682457371
1918,0.00097411508665935
1919,0.0012343839662245246
1920,0.001377252074694009
1921,0.00136187866212099
1922,0.0012619168801117412
1923,0.0015189119424975155
1924,0.0016989847470839333
1925,0.001650503031981258
1926,0.0015526169487398134
1927,0.0015618422058611924
1928,0.0015129518445266333
1929,0.00138765017642202
1930,0.0011881992389225276
1931,0.0011809574343639379
1932,0.0010492710429002735
1933,0.0008386613067067678
1934,0.0006819146325517622
1935,0.0007041424028899078
1936,0.000748920264156949
1937,0.0006346965440352589
1938,0.0005486462091227744
1939,0.0005050135567980478
1940,0.00042817234069571333
1941,0.00033049058693640775
1942,0.00027157229917287667
1943,0.000325628823594
1944,0.00025040946002375
1945,0.00018818871992345667
1946,0.00016615111427751444
1947,0.00015925628022726
1948,2.146554548469e-05
1949,-0.00013725769300716666
1950,-0.0002456952651445767
1951,-0.00028343912091292667
1952,0.01966998488151824
1953,0.11966997680950442
1954,0.2196700005684792
1955,0.319670024327454
1956,0.41967006718502203
1957,0.47107845070522625
1958,0.46230060995986744
1959,0.4522629878117615
1960,0.44115910393931246
1961,0.4406984140410387
1962,0.4421223096549047
1963,0.44266296536278554
1964,0.4423138048824329
1965,0.4412881467671713
1966,0.4395497928167445
1967,0.4370757610573695
1968,0.43383587571183646
1969,0.4297658381831361
1970,0.4250787251090796
1971,0.41957629309255223
1972,0.41329174822088033
1973,0.40626644531447687
1974,0.3987471127323208
1975,0.39062091598595755
1976,0.38184073884603426
1977,0.37243657247002715
1978,0.36247633782145017
1979,0.35179073860423754
1980,0.3405015601808432
1981,0.3283295429219205
1982,0.31534911404505667
1983,0.30175673441200457
1984,0.2876252969867003
1985,0.27312528854418366
1986,0.2582856179883182
1987,0.2432869198133152
1988,0.22798552803514457
1989,0.2124488797862933
1990,0.1969658922180548
1991,0.18187401200697043
1992,0.16719244597157232
1993,0.15293355090164226
1994,0.13923949672474534
1995,0.12611340287776615
1996,0.11366133021478113
1997,0.10165000851879936
1998,0.09030923842905239
1999,0.07984161782189843
2000,0.06985011877630046
2001,0.06062763349741073
2002,0.05189827198433761
2003,0.04406729428839462
2004,0.03674293860730176
2005,0.029960546251102234
2006,0.023770946215661413
2007,0.018333994362440577
2008,0.013363305376980845
2009,0.008811985846849621
2010,0.004785322496480147
2011,0.00137841505169417
2012,-0.0016802321567591877
2013,-0.004521208688137782
2014,-0.007066327957774329
2015,-0.00899553542299887
2016,-0.010778461670168328
2017,-0.012444153749636531
2018,-0.013876367437448234
2019,-0.014745186632349624
2020,-0.015342473488701243
2021,-0.015918199943222095
2022,-0.01631589185868172
2023,-0.016405592857847855
2024,-0.016427619901971773
2025,-0.016385457847687412
2026,-0.016434982409639205
2027,-0.016201032282731388
2028,-0.015865550214807754
2029,-0.015398944845609113
2030,-0.01498386366106727
2031,-0.014213444874521423
2032,-0.013562911777028747
2033,-0.012876631842697862
2034,-0.012186527733394363
2035,-0.011290041679805652
2036,-0.01042652425436854
2037,-0.009762758378287432
2038,-0.00898087024992261
2039,-0.008267605913300377
2040,-0.007608738826367639
2041,-0.006767914667646229
2042,-0.0061573953510160595
2043,-0.00532382451967112
2044,-0.0046868790526279945
2045,-0.004001001207345336
2046,-0.0033845807437352057
2047,-0.00282153040747383
2048,-0.0021456066216279557
2049,-0.0015709550995927476
2050,-0.0011447575788957089
2051,-0.0008175184637846911
2052,-0.0003476302055748945
2053,-2.270173821501111e-05
2054,0.00015940006080285
2055,0.00046532646373793
2056,0.00068694660255651
2057,0.0008277609756403355
2058,0.0009754309160668566
2059,0.0010865232308522254
2060,0.001190181036273909
2061,0.001376375449267459
2062,0.0014716140855235344
2063,0.0015780772832961099
2064,0.0016123080738084067
2065,0.0015887703309646589
2066,0.0015875037122655567
2067,0.001634465433999728
2068,0.0016442950979329923
2069,0.0015475619967612836
2070,0.0015152285241565747
2071,0.001517423971103561
2072,0.0016968462139445965
2073,0.0018281653394615822
2074,0.0019065476847088644
2075,0.0018001614542667687
2076,0.0017126831493738757
2077,0.0014959962408333499
2078,0.0013902766786168769
2079,0.001332250632562912
2080,0.001226887641080942
2081,0.0011593799711232654
2082,0.001050833180497709
2083,0.0010913598859108112
2084,0.0011022698299358055
2085,0.00113143809269428
2086,0.001070059352271119
2087,0.001096263004073631
2088,0.0010798386595803889
2089,0.000987394211167211
2090,0.000909711320063829
2091,0.0008357652597002911
2092,0.0007255941337255378
2093,0.0007059973219206556
2094,0.0006567477160485499
2095,0.0006755387582075456
2096,0.000590415118866709
2097,0.0006473222420087611
2098,0.0006942682392345544
2099,0.00074160677621199
2100,0.0006502622157795322
2101,0.00041755266982212665
2102,0.0003523678726250745
2103,0.00016104709164693
2104,-2.3650901371655557e-06
2105,-0.00018845824563648334
2106,-0.0002501613947632489
2107,-0.00011127453446281334
2108,-9.727562217552222e-05
2109,-0.00017301017029656222
2110,-0.00019839628135359888
2111,-0.0002382239336932567
2112,-0.0003875825844603555
2113,-0.00034248501274363114
2114,-0.00048602539169273555
2115,-0.0004621687978359978
2116,-0.0005847131702135221
2117,-0.0005960321679070533
2118,-0.00065103660007064
2119,-0.0006705430755298234
2120,-0.0008034390445609866
2121,-0.000865795505630551
2122,-0.0007783114074977288
2123,-0.0006226932055512222
2124,-0.00048431511267426995
2125,-0.00034564759335020554
2126,-0.00016676976863990554
2127,-1.8857502080132223e-05
2128,4.398797528447556e-05
2129,6.092343632816223e-07
2130,3.854756722251123e-07
2131,6.991829438772222e-05
2132,0.00011224387719301112
2133,0.00029343473252225333
2134,0.0003337359472119833
2135,0.0004545435890195
2136,0.0005642327301645933
2137,0.0005043808968006645
2138,0.0004050213188988889
2139,0.00040829141821881887
2140,0.00044681021213747774
2141,0.0004284542995928944
2142,0.00041584971193104334
2143,0.00041323908066711224
2144,0.00033881496341790887
2145,0.0003343819252950045
2146,0.00026419992389897334
2147,0.00027482162558963334
2148,0.0001543491131626878
2149,-3.1621375192128885e-05
2150,-0.00016041459717068776
2151,-0.00023293201910305558
2152,-0.0002589939020484611
2153,-0.00025589517440505443
2154,-0.0003866593584664678
2155,-0.00041722973171019783
2156,-0.00039340899227904115
2157,-0.0003271291072143522
2158,-0.00029137596784039444
2159,-9.810322151340222e-05
2160,-8.091763256115333e-05
2161,-0.00020409448031632668
2162,-0.0001996006704699522
2163,-0.0002110366725114478
2164,-0.00024454374730031777
2165,-0.00028232586391698666
2166,-0.0004040219213492378
2167,-0.0003925792857297144
2168,-0.0004791229054728167
2169,-0.0004714343211579789
2170,-0.000532258056463591
2171,-0.0005622609277436388
2172,-0.0005330328227265622
2173,-0.0006271298724068289
2174,-0.0006665859743487412
2175,-0.0005737634629175445
2176,-0.0005390107460510711
2177,-0.00044472010029802776
2178,-0.0003574611745786922
2179,-9.476720021604444e-05
2180,0.0001202330988291511
2181,0.00013442720510484777
2182,5.3863157531464445e-05
2183,0.00013057095086190667
2184,0.00019578424952616778
2185,0.00011324138398193778
2186,0.00023870983373451668
2187,0.0002788819737653989
2188,0.0003527642575601411
2189,0.00023548227971397444
2190,5.802755484282555e-05
2191,9.189790397240223e-05
2192,0.0001842234381782989
2193,6.764502958624111e-05
2194,7.533028819937778e-06
2195,-7.388084503405666e-05
2196,-0.00020141302510271887
2197,-0.0004031907505744344
2198,-0.0006918459010006956
2199,-0.0007648552390311734
2200,-0.0009693010952646612
2201,-0.0011682419093405544
2202,-0.0012409396219924577
2203,-0.0013433529630831166
2204,-0.001293288738550289
2205,-0.0013882608221076746
2206,-0.00146331765665004
2207,-0.0013718061108512899
2208,-0.0014161521529267344
2209,-0.0014148568863378754
2210,-0.0013311134386635312
2211,-0.001338784515934629
2212,-0.0013579214336159535
2213,-0.0012926992923030544
2214,-0.0013448800865930712
2215,-0.0014083626007159989
2216,-0.0013274198344062323
2217,-0.0014362404351958844
2218,-0.0014267076270624757
2219,-0.001428321649171359
2220,-0.0013385434916888112
2221,-0.0013489567449674045
2222,-0.0013667685385925455
2223,-0.0012939308969146756
2224,-0.0013142631318805978
2225,-0.001374262953876811
2226,-0.0013886005860801879
2227,-0.0014903657209186223
2228,-0.0016548869230577357
2229,-0.0016598391246050055
2230,-0.0016782274410960024
2231,-0.001759050904860428
2232,-0.0018537563083951688
2233,-0.10185375231074789
2234,-0.20185377606972266
2235,-0.3018538189272907
2236,-0.4018538363200677
2237,-0.5018538600790425
2238,-0.5430489907883399
2239,-0.5410510805905211
2240,-0.5394539161732098
2241,-0.5385381195320659
2242,-0.5381364124557019
2243,-0.5382944214832035
2244,-0.5386180535106843
2245,-0.5389752863297507
2246,-0.5394503956658686
2247,-0.5399253140160548
2248,-0.5404442864544888
2249,-0.5411187851033122
2250,-0.5419501277654539
2251,-0.5427416562270317
2252,-0.5436048171453964
2253,-0.5443291567561985
2254,-0.5444738986276441
2255,-0.5441146095267129
2256,-0.542938263511332
2257,-0.5410834527059459
2258,-0.5384672955823899
2259,-0.5350819107878823
