timestamp,timestamp_sample,device_id,error_count,pressure,temperature
360000000,360000000,6620172,0,950.36194,11.509094
360988000,360988000,6620172,0,950.3315,11.509033
361992000,361992000,6620172,0,950.33795,11.509003
363000000,363000000,6620172,0,950.3488,11.508972
363984000,363984000,6620172,0,950.3468,11.508911
364996000,364996000,6620172,0,950.3206,11.50885
366000000,366000000,6620172,0,950.30414,11.508057
366988000,366988000,6620172,0,950.3445,11.5095215
367992000,367992000,6620172,0,950.40826,11.513062
368976000,368976000,6620172,0,950.4421,11.516022
369988000,369988000,6620172,0,950.4414,11.516083
370996000,370996000,6620172,0,950.3879,11.511505
372000000,372000000,6620172,0,950.3009,11.507324
372988000,372988000,6620172,0,950.296,11.50647
373992000,373992000,6620172,0,950.2754,11.506622
375000000,375000000,6620172,0,950.28656,11.50647
375988000,375988000,6620172,0,950.2834,11.506378
376996000,376996000,6620172,0,950.30206,11.506378
377976000,377976000,6620172,0,950.29266,11.506439
378984000,378984000,6620172,0,950.3033,11.506531
379992000,379992000,6620172,0,950.29694,11.506531
381000000,381000000,6620172,0,950.2947,11.506683
381984000,381984000,6620172,0,950.3122,11.506683
382992000,382992000,6620172,0,950.2948,11.506683
384000000,384000000,6620172,0,950.3115,11.5069275
384984000,384984000,6620172,0,950.31006,11.507416
385992000,385992000,6620172,0,950.31964,11.507568
386976000,386976000,6620172,0,950.31647,11.507477
387988000,387988000,6620172,0,950.2969,11.507446
388992000,388992000,6620172,0,950.3192,11.507629
390000000,390000000,6620172,0,950.2973,11.507751
390984000,390984000,6620172,0,950.3205,11.50766
391996000,391996000,6620172,0,950.29834,11.5069275
393000000,393000000,6620172,0,950.2977,11.507111
393988000,393988000,6620172,0,950.34216,11.509644
394992000,394992000,6620172,0,950.3912,11.511475
396000000,396000000,6620172,0,950.3745,11.51062
396988000,396988000,6620172,0,950.32513,11.5086975
397992000,397992000,6620172,0,950.32336,11.507568
398976000,398976000,6620172,0,950.3097,11.507385
399984000,399984000,6620172,0,950.3006,11.507233
400992000,400992000,6620172,0,950.30774,11.507324
402000000,402000000,6620172,0,950.3073,11.50705
402988000,402988000,6620172,0,950.3142,11.507477
403996000,403996000,6620172,0,950.3256,11.508545
405000000,405000000,6620172,0,950.32904,11.509216
405984000,405984000,6620172,0,950.3298,11.508881
406996000,406996000,6620172,0,950.3164,11.507935
408000000,408000000,6620172,0,950.31226,11.507324
408988000,408988000,6620172,0,950.2985,11.507446
409996000,409996000,6620172,0,950.30005,11.507324
410976000,410976000,6620172,0,950.305,11.507385
411988000,411988000,6620172,0,950.31793,11.507935
412996000,412996000,6620172,0,950.3162,11.508209
414000000,414000000,6620172,0,950.3117,11.507965
414984000,414984000,6620172,0,950.3079,11.507599
415996000,415996000,6620172,0,950.3085,11.507507
417000000,417000000,6620172,0,950.32654,11.507477
417988000,417988000,6620172,0,950.30505,11.507477
