timestamp,timestamp_sample,device_id,error_count,pressure,temperature
44984000,44984000,6620172,0,956.01843,11.832275
45996000,45996000,6620172,0,956.01886,11.832275
47000000,47000000,6620172,0,956.03625,11.832275
47984000,47984000,6620172,0,956.03406,11.832275
48996000,48996000,6620172,0,956.0363,11.832275
49976000,49976000,6620172,0,956.0392,11.832275
50984000,50984000,6620172,0,956.0135,11.832275
51996000,51996000,6620172,0,956.0293,11.832275
52980000,52980000,6620172,0,956.008,11.832275
53988000,53988000,6620172,0,956.0113,11.832275
54996000,54996000,6620172,0,956.01013,11.832275
56000000,56000000,6620172,0,956.02295,11.832275
56984000,56984000,6620172,0,956.02625,11.832275
57992000,57992000,6620172,0,956.02026,11.832275
59000000,59000000,6620172,0,956.01483,11.832275
59988000,59988000,6620172,0,956.0207,11.832275
60996000,60996000,6620172,0,956.0152,11.832275
61976000,61976000,6620172,0,956.0267,11.832275
62984000,62984000,6620172,0,956.0152,11.832275
63992000,63992000,6620172,0,956.03,11.832275
65000000,65000000,6620172,0,956.0218,11.832275
65984000,65984000,6620172,0,956.0297,11.832275
66992000,66992000,6620172,0,956.03625,11.832275
67980000,67980000,6620172,0,956.0478,11.832275
68988000,68988000,6620172,0,956.02136,11.832275
69992000,69992000,6620172,0,956.0375,11.832275
70980000,70980000,6620172,0,956.05786,11.832275
71984000,71984000,6620172,0,956.0246,11.832275
72992000,72992000,6620172,0,956.0241,11.832275
73976000,73976000,6620172,0,956.0336,11.831879
74988000,74988000,6620172,0,955.5827,11.807892
75996000,75996000,6620172,0,954.80896,11.764465
76976000,76976000,6620172,0,954.14734,11.726532
77988000,77988000,6620172,0,953.6828,11.700256
78992000,78992000,6620172,0,953.3206,11.680176
79976000,79976000,6620172,0,952.9949,11.661224
80984000,80984000,6620172,0,952.7287,11.644897
81992000,81992000,6620172,0,952.4485,11.629944
83000000,83000000,6620172,0,952.18335,11.614929
83984000,83984000,6620172,0,951.9206,11.599518
84992000,84992000,6620172,0,951.6274,11.582916
86000000,86000000,6620172,0,951.33026,11.566406
86988000,86988000,6620172,0,951.2906,11.562195
87996000,87996000,6620172,0,951.13837,11.555145
89000000,89000000,6620172,0,950.8826,11.540649
89984000,89984000,6620172,0,950.60675,11.523621
90996000,90996000,6620172,0,950.47253,11.516663
91980000,91980000,6620172,0,950.4504,11.514832
92988000,92988000,6620172,0,950.4382,11.513824
93996000,93996000,6620172,0,950.3994,11.512695
95000000,95000000,6620172,0,950.37476,11.511627
95988000,95988000,6620172,0,950.358,11.510925
96992000,96992000,6620172,0,950.3507,11.510315
97976000,97976000,6620172,0,950.37537,11.509949
98984000,98984000,6620172,0,950.35144,11.509674
99996000,99996000,6620172,0,950.32574,11.509399
101000000,101000000,6620172,0,950.347,11.509033
101984000,101984000,6620172,0,950.356,11.509277
102996000,102996000,6620172,0,950.3552,11.50946
103976000,103976000,6620172,0,950.3259,11.509277
104984000,104984000,6620172,0,950.31287,11.508789
105996000,105996000,6620172,0,950.3215,11.508453
107000000,107000000,6620172,0,950.3213,11.508423
107988000,107988000,6620172,0,950.32764,11.508331
108992000,108992000,6620172,0,950.31854,11.508331
109980000,109980000,6620172,0,950.3331,11.508362
110988000,110988000,6620172,0,950.3278,11.508087
111992000,111992000,6620172,0,950.34357,11.507935
112976000,112976000,6620172,0,950.3045,11.507782
113984000,113984000,6620172,0,950.29474,11.507355
114992000,114992000,6620172,0,950.32263,11.507507
116000000,116000000,6620172,0,950.3424,11.507996
116988000,116988000,6620172,0,950.32153,11.508026
117996000,117996000,6620172,0,950.3175,11.507629
118976000,118976000,6620172,0,950.3083,11.507141
119988000,119988000,6620172,0,950.3131,11.50708
120996000,120996000,6620172,0,950.31836,11.506958
121980000,121980000,6620172,0,950.3115,11.506989
122988000,122988000,6620172,0,950.3204,11.507111
123996000,123996000,6620172,0,950.3053,11.507172
125000000,125000000,6620172,0,950.27795,11.507385
125984000,125984000,6620172,0,950.30286,11.507507
126992000,126992000,6620172,0,950.30273,11.507629
127980000,127980000,6620172,0,950.3062,11.50766
128988000,128988000,6620172,0,950.31476,11.507416
129992000,129992000,6620172,0,950.3126,11.507629
131000000,131000000,6620172,0,950.3205,11.50824
131988000,131988000,6620172,0,950.3086,11.508453
132992000,132992000,6620172,0,950.33325,11.507874
133980000,133980000,6620172,0,950.32367,11.507477
134984000,134984000,6620172,0,950.317,11.507324
135996000,135996000,6620172,0,950.3154,11.507355
136976000,136976000,6620172,0,950.3081,11.507446
137988000,137988000,6620172,0,950.30383,11.507324
138992000,138992000,6620172,0,950.30835,11.507141
140000000,140000000,6620172,0,950.3089,11.50705
140984000,140984000,6620172,0,950.3181,11.507568
141992000,141992000,6620172,0,950.32733,11.508331
143000000,143000000,6620172,0,950.3349,11.50827
143984000,143984000,6620172,0,950.3218,11.507477
144996000,144996000,6620172,0,950.30206,11.5069275
145980000,145980000,6620172,0,950.3237,11.506744
146984000,146984000,6620172,0,950.295,11.506561
147992000,147992000,6620172,0,950.28186,11.5065
148980000,148980000,6620172,0,950.2946,11.506622
149984000,149984000,6620172,0,950.30176,11.506744
150992000,150992000,6620172,0,950.2949,11.506592
152000000,152000000,6620172,0,950.30365,11.5069275
152988000,152988000,6620172,0,950.30896,11.507507
153992000,153992000,6620172,0,950.319,11.50769
155000000,155000000,6620172,0,950.29675,11.507477
155984000,155984000,6620172,0,950.29553,11.507385
156992000,156992000,6620172,0,950.3168,11.507233
158000000,158000000,6620172,0,950.30896,11.507202
158988000,158988000,6620172,0,950.3068,11.507477
159996000,159996000,6620172,0,950.3276,11.507629
160980000,160980000,6620172,0,950.31555,11.50769
161984000,161984000,6620172,0,950.3245,11.50769
162996000,162996000,6620172,0,950.3218,11.508209
163980000,163980000,6620172,0,950.33997,11.509155
164988000,164988000,6620172,0,950.3536,11.509613
165996000,165996000,6620172,0,950.34576,11.509186
166976000,166976000,6620172,0,950.33734,11.508575
167988000,167988000,6620172,0,950.3187,11.508209
168996000,168996000,6620172,0,950.3257,11.508087
170000000,170000000,6620172,0,950.33185,11.507965
170984000,170984000,6620172,0,950.32904,11.507843
171996000,171996000,6620172,0,950.3075,11.50769
173000000,173000000,6620172,0,950.30597,11.507538
173988000,173988000,6620172,0,950.3003,11.507538
174996000,174996000,6620172,0,950.30225,11.507019
176000000,176000000,6620172,0,950.316,11.507141
176984000,176984000,6620172,0,950.3064,11.507965
177996000,177996000,6620172,0,950.321,11.508453
178980000,178980000,6620172,0,950.3218,11.507904
179984000,179984000,6620172,0,950.30475,11.50705
180996000,180996000,6620172,0,950.30084,11.506683
182000000,182000000,6620172,0,950.29724,11.506622
182984000,182984000,6620172,0,950.30347,11.506683
183992000,183992000,6620172,0,950.2807,11.506226
185000000,185000000,6620172,0,950.3062,11.506805
185984000,185984000,6620172,0,950.3195,11.507874
186992000,186992000,6620172,0,950.32263,11.508606
187980000,187980000,6620172,0,950.3357,11.508179
188984000,188984000,6620172,0,950.3098,11.507477
189992000,189992000,6620172,0,950.3087,11.507172
191000000,191000000,6620172,0,950.3087,11.506958
191988000,191988000,6620172,0,950.30896,11.506805
192992000,192992000,6620172,0,950.2936,11.506622
193980000,193980000,6620172,0,950.29266,11.506622
194984000,194984000,6620172,0,950.29,11.506592
195992000,195992000,6620172,0,950.3033,11.506378
197000000,197000000,6620172,0,950.28156,11.506256
197988000,197988000,6620172,0,950.28253,11.505981
198996000,198996000,6620172,0,950.29395,11.50647
200000000,200000000,6620172,0,950.3072,11.507385
200984000,200984000,6620172,0,950.3132,11.507782
201996000,201996000,6620172,0,950.2978,11.507355
202980000,202980000,6620172,0,950.31006,11.506805
203988000,203988000,6620172,0,950.2974,11.506683
204992000,204992000,6620172,0,950.3034,11.506714
206000000,206000000,6620172,0,950.2891,11.506805
206984000,206984000,6620172,0,950.29614,11.506836
207992000,207992000,6620172,0,950.3044,11.5065
209000000,209000000,6620172,0,950.31226,11.50708
209988000,209988000,6620172,0,950.3047,11.507935
210996000,210996000,6620172,0,950.30255,11.50824
212000000,212000000,6620172,0,950.30524,11.507446
212984000,212984000,6620172,0,950.2977,11.506622
213992000,213992000,6620172,0,950.29816,11.506256
215000000,215000000,6620172,0,950.29645,11.506165
215984000,215984000,6620172,0,950.298,11.505798
216992000,216992000,6620172,0,950.2659,11.505524
218000000,218000000,6620172,0,950.3033,11.505524
218984000,218984000,6620172,0,950.288,11.505371
219996000,219996000,6620172,0,950.27106,11.505188
220980000,220980000,6620172,0,950.2796,11.505249
221988000,221988000,6620172,0,950.2793,11.50592
222992000,222992000,6620172,0,950.3101,11.50647
223976000,223976000,6620172,0,950.288,11.506134
224988000,224988000,6620172,0,950.2768,11.505646
225996000,225996000,6620172,0,950.264,11.505524
227000000,227000000,6620172,0,950.2861,11.505554
227984000,227984000,6620172,0,950.27216,11.505493
228992000,228992000,6620172,0,950.2763,11.505646
230000000,230000000,6620172,0,950.2884,11.505737
230984000,230984000,6620172,0,950.2861,11.505737
231992000,231992000,6620172,0,950.2906,11.506409
233000000,233000000,6620172,0,950.305,11.507233
233984000,233984000,6620172,0,950.3045,11.507477
234996000,234996000,6620172,0,950.30273,11.507202
235976000,235976000,6620172,0,950.3288,11.5069275
236988000,236988000,6620172,0,950.29724,11.50708
237996000,237996000,6620172,0,950.3228,11.507477
239000000,239000000,6620172,0,950.3134,11.50766
239984000,239984000,6620172,0,950.3218,11.507843
240992000,240992000,6620172,0,950.3115,11.508087
242000000,242000000,6620172,0,950.3292,11.508392
242984000,242984000,6620172,0,950.33356,11.508514
243996000,243996000,6620172,0,950.30634,11.508331
244980000,244980000,6620172,0,950.3379,11.508514
245984000,245984000,6620172,0,950.3438,11.509308
246996000,246996000,6620172,0,950.37054,11.510101
247976000,247976000,6620172,0,950.35034,11.510071
248984000,248984000,6620172,0,950.334,11.509399
249996000,249996000,6620172,0,950.3368,11.508789
250976000,250976000,6620172,0,950.34546,11.508514
251988000,251988000,6620172,0,950.3248,11.50824
252992000,252992000,6620172,0,950.3187,11.507965
253980000,253980000,6620172,0,950.3268,11.508118
254984000,254984000,6620172,0,950.33685,11.508118
255992000,255992000,6620172,0,950.30634,11.50766
257000000,257000000,6620172,0,950.28973,11.507324
257988000,257988000,6620172,0,950.3023,11.50705
258992000,258992000,6620172,0,950.3073,11.507111
260000000,260000000,6620172,0,950.30756,11.507233
260984000,260984000,6620172,0,950.33154,11.507294
261992000,261992000,6620172,0,950.317,11.507507
262980000,262980000,6620172,0,950.33496,11.507874
263988000,263988000,6620172,0,950.3154,11.50824
264996000,264996000,6620172,0,950.34607,11.508514
266000000,266000000,6620172,0,950.33746,11.508911
266988000,266988000,6620172,0,950.3319,11.509277
267992000,267992000,6620172,0,950.35034,11.509552
268980000,268980000,6620172,0,950.363,11.509613
269988000,269988000,6620172,0,950.3545,11.509644
270992000,270992000,6620172,0,950.36176,11.509735
271976000,271976000,6620172,0,950.3492,11.509857
272984000,272984000,6620172,0,950.3463,11.509796
273996000,273996000,6620172,0,950.3634,11.509766
275000000,275000000,6620172,0,950.3548,11.509857
275984000,275984000,6620172,0,950.3556,11.509979
276992000,276992000,6620172,0,950.3566,11.51001
278000000,278000000,6620172,0,950.352,11.510101
278984000,278984000,6620172,0,950.403,11.51239
279996000,279996000,6620172,0,950.5815,11.522736
280980000,280980000,6620172,0,950.8215,11.535889
281984000,281984000,6620172,0,951.08234,11.551025
282996000,282996000,6620172,0,951.32965,11.565094
284000000,284000000,6620172,0,951.4682,11.572968
284984000,284984000,6620172,0,951.476,11.57428
285992000,285992000,6620172,0,951.5085,11.574585
287000000,287000000,6620172,0,951.50165,11.574829
287984000,287984000,6620172,0,951.4922,11.574829
288992000,288992000,6620172,0,951.4792,11.5746155
289976000,289976000,6620172,0,951.4699,11.57431
290984000,290984000,6620172,0,951.4786,11.573853
291992000,291992000,6620172,0,951.47375,11.573608
292980000,292980000,6620172,0,951.4731,11.573486
293988000,293988000,6620172,0,951.4571,11.573303
294992000,294992000,6620172,0,951.46796,11.573212
295976000,295976000,6620172,0,951.4769,11.57309
296988000,296988000,6620172,0,951.4479,11.572968
297992000,297992000,6620172,0,951.4678,11.572845
299000000,299000000,6620172,0,951.44653,11.572662
299984000,299984000,6620172,0,951.45404,11.572662
300992000,300992000,6620172,0,951.4657,11.572754
302000000,302000000,6620172,0,951.471,11.572571
302984000,302984000,6620172,0,951.44476,11.572479
303992000,303992000,6620172,0,951.4571,11.57251
304976000,304976000,6620172,0,951.398,11.569153
305984000,305984000,6620172,0,951.29614,11.563812
306996000,306996000,6620172,0,951.30316,11.562714
307976000,307976000,6620172,0,951.3117,11.564117
308984000,308984000,6620172,0,951.30817,11.565155
309996000,309996000,6620172,0,951.3294,11.565094
311000000,311000000,6620172,0,951.3404,11.565033
311984000,311984000,6620172,0,951.30505,11.564758
312996000,312996000,6620172,0,951.3159,11.564697
313976000,313976000,6620172,0,951.26575,11.562134
314988000,314988000,6620172,0,951.3238,11.564941
315992000,315992000,6620172,0,951.42773,11.571777
317000000,317000000,6620172,0,951.54425,11.577759
317984000,317984000,6620172,0,951.6552,11.583801
318996000,318996000,6620172,0,951.7963,11.591248
320000000,320000000,6620172,0,951.9264,11.599762
320988000,320988000,6620172,0,952.0791,11.608246
321992000,321992000,6620172,0,952.2461,11.616882
323000000,323000000,6620172,0,952.4078,11.625641
323984000,323984000,6620172,0,952.5342,11.634399
324992000,324992000,6620172,0,952.6991,11.643524
326000000,326000000,6620172,0,952.8672,11.652618
326984000,326984000,6620172,0,953.02765,11.661682
327992000,327992000,6620172,0,953.1696,11.671112
329000000,329000000,6620172,0,953.3558,11.680634
329984000,329984000,6620172,0,953.5246,11.690002
330992000,330992000,6620172,0,953.7057,11.699646
331980000,331980000,6620172,0,953.86523,11.709076
332988000,332988000,6620172,0,954.0292,11.718842
333992000,333992000,6620172,0,954.19226,11.728729
335000000,335000000,6620172,0,954.38,11.7387085
335984000,335984000,6620172,0,954.5656,11.748505
336996000,336996000,6620172,0,954.715,11.758545
338000000,338000000,6620172,0,954.9212,11.768646
338984000,338984000,6620172,0,955.0886,11.778564
339996000,339996000,6620172,0,955.2595,11.788757
341000000,341000000,6620172,0,955.4437,11.79895
341988000,341988000,6620172,0,955.5869,11.807526
342992000,342992000,6620172,0,955.6901,11.812988
343976000,343976000,6620172,0,955.6597,11.812042
344988000,344988000,6620172,0,955.62195,11.809021
345992000,345992000,6620172,0,955.5617,11.806885
346980000,346980000,6620172,0,955.5751,11.805267
347984000,347984000,6620172,0,955.5051,11.803619
348992000,348992000,6620172,0,955.49677,11.802612
349976000,349976000,6620172,0,955.559,11.805176
350984000,350984000,6620172,0,955.63965,11.810181
351996000,351996000,6620172,0,955.63654,11.810486
353000000,353000000,6620172,0,955.61395,11.8081665
353988000,353988000,6620172,0,955.58795,11.80722
354996000,354996000,6620172,0,955.6535,11.811005
356000000,356000000,6620172,0,955.74005,11.816315
356984000,356984000,6620172,0,955.71606,11.815399
357992000,357992000,6620172,0,955.6806,11.812592
359000000,359000000,6620172,0,955.6584,11.811737
359988000,359988000,6620172,0,955.76886,11.816193
360992000,360992000,6620172,0,955.84155,11.821594
362000000,362000000,6620172,0,955.8003,11.819672
362988000,362988000,6620172,0,955.7588,11.816467
363992000,363992000,6620172,0,955.7557,11.816071
364980000,364980000,6620172,0,955.83234,11.821869
365988000,365988000,6620172,0,955.91943,11.827118
366992000,366992000,6620172,0,955.8658,11.823944
368000000,368000000,6620172,0,955.8076,11.820068
368984000,368984000,6620172,0,955.8204,11.820648
369992000,369992000,6620172,0,955.9706,11.8284
371000000,371000000,6620172,0,956.0152,11.832184
371984000,371984000,6620172,0,956.00085,11.831146
372992000,372992000,6620172,0,956.03357,11.832581
373976000,373976000,6620172,0,956.0115,11.832581
374984000,374984000,6620172,0,956.0255,11.832581
375996000,375996000,6620172,0,956.02374,11.832581
376980000,376980000,6620172,0,956.04285,11.832581
377984000,377984000,6620172,0,956.03094,11.832581
